Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share High,Alaska,BA.4 (Omicron),0,24
Share,Alaska,BA.4.6 (Omicron),0,24
Share Low,Alaska,BA.4.6 (Omicron),0,24
Share High,Alaska,BA.4.6 (Omicron),0,24
Share,Alaska,BA.5 (Omicron),0,24
Share Low,Alaska,BA.5 (Omicron),0,24
Share High,Alaska,BA.5 (Omicron),0,24
Share,Alaska,BA.5.2.6 (Omicron),0,24
Share Low,Alaska,BA.5.2.6 (Omicron),0,24
Share High,Alaska,BA.5.2.6 (Omicron),0,24
Share,Alaska,BF.7 (Omicron),0,24
Share Low,Alaska,BF.7 (Omicron),0,24
Share High,Alaska,BF.7 (Omicron),0,24
Share,Alaska,BF.11 (Omicron),0,24
Share Low,Alaska,BF.11 (Omicron),0,24
Share High,Alaska,BF.11 (Omicron),0,24
Share,Alaska,BQ.1 (Omicron),0.037128717,24
Share Low,Alaska,BQ.1 (Omicron),0.000636460,24
Share High,Alaska,BQ.1 (Omicron),0.204349697,24
Share,Alaska,BQ.1.1 (Omicron),0.037128717,24
Share Low,Alaska,BQ.1.1 (Omicron),5.132238523e-10,24
Share High,Alaska,BQ.1.1 (Omicron),0.553697407,24
Share,Alaska,XBB (Omicron),0.044050727,24
Share Low,Alaska,XBB (Omicron),0.001256416,24
Share High,Alaska,XBB (Omicron),0.216990411,24
Share,Alaska,XBB.1.5 (Omircon),0.745538771,24
Share Low,Alaska,XBB.1.5 (Omircon),0.403147012,24
Share High,Alaska,XBB.1.5 (Omircon),0.949894071,24
Share,Alaska,XBB.1.5.1 (Omicron),0,24
Share Low,Alaska,XBB.1.5.1 (Omicron),0,24
Share High,Alaska,XBB.1.5.1 (Omicron),0,24
Share,Alaska,FD.2 (Omicron),0,24
Share Low,Alaska,FD.2 (Omicron),0,24
Share High,Alaska,FD.2 (Omicron),0,24
Share,Alaska,XBB.1.9.1 (Omicron),0.099024348,24
Share Low,Alaska,XBB.1.9.1 (Omicron),0.002357287,24
Share High,Alaska,XBB.1.9.1 (Omicron),0.445841849,24
Share,Alaska,XBB.1.9.2 (Omicron),0,24
Share Low,Alaska,XBB.1.9.2 (Omicron),0,24
Share High,Alaska,XBB.1.9.2 (Omicron),0,24
Share,Alaska,XBB.1.16 (Omicron),0,24
Share Low,Alaska,XBB.1.16 (Omicron),0,24
Share High,Alaska,XBB.1.16 (Omicron),0,24
Share,Alaska,Other,0,24
Share Low,Alaska,Other,0,24
Share High,Alaska,Other,0,24
Share,Alaska,P.1,0,24
Share Low,Alaska,P.1,0,24
Share High,Alaska,P.1,0,24
Share,Alaska,P.2,0,24
Share Low,Alaska,P.2,0,24
Share High,Alaska,P.2,0,24
Share,Alaska,XBB.2.3,0,24
Share Low,Alaska,XBB.2.3,0,24
Share High,Alaska,XBB.2.3,0,24
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429 (Epsilon),0,0
Share Low,American Samoa,B.1.427/429 (Epsilon),0,0
Share High,American Samoa,B.1.427/429 (Epsilon),0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,BA.2.75 (Omicron),0,0
Share Low,American Samoa,BA.2.75 (Omicron),0,0
Share High,American Samoa,BA.2.75 (Omicron),0,0
Share,American Samoa,BA.2.75.2 (Omicron),0,0
Share Low,American Samoa,BA.2.75.2 (Omicron),0,0
Share High,American Samoa,BA.2.75.2 (Omicron),0,0
Share,American Samoa,CH.1.1 (Omicron),0,0
Share Low,American Samoa,CH.1.1 (Omicron),0,0
Share High,American Samoa,CH.1.1 (Omicron),0,0
Share,American Samoa,BN.1 (Omicron),0,0
Share Low,American Samoa,BN.1 (Omicron),0,0
Share High,American Samoa,BN.1 (Omicron),0,0
Share,American Samoa,BA.4 (Omicron),0,0
Share Low,American Samoa,BA.4 (Omicron),0,0
Share High,American Samoa,BA.4 (Omicron),0,0
Share,American Samoa,BA.4.6 (Omicron),0,0
Share Low,American Samoa,BA.4.6 (Omicron),0,0
Share High,American Samoa,BA.4.6 (Omicron),0,0
Share,American Samoa,BA.5 (Omicron),0,0
Share Low,American Samoa,BA.5 (Omicron),0,0
Share High,American Samoa,BA.5 (Omicron),0,0
Share,American Samoa,BA.5.2.6 (Omicron),0,0
Share Low,American Samoa,BA.5.2.6 (Omicron),0,0
Share High,American Samoa,BA.5.2.6 (Omicron),0,0
Share,American Samoa,BF.7 (Omicron),0,0
Share Low,American Samoa,BF.7 (Omicron),0,0
Share High,American Samoa,BF.7 (Omicron),0,0
Share,American Samoa,BF.11 (Omicron),0,0
Share Low,American Samoa,BF.11 (Omicron),0,0
Share High,American Samoa,BF.11 (Omicron),0,0
Share,American Samoa,BQ.1 (Omicron),0,0
Share Low,American Samoa,BQ.1 (Omicron),0,0
Share High,American Samoa,BQ.1 (Omicron),0,0
Share,American Samoa,BQ.1.1 (Omicron),0,0
Share Low,American Samoa,BQ.1.1 (Omicron),0,0
Share High,American Samoa,BQ.1.1 (Omicron),0,0
Share,American Samoa,XBB (Omicron),0,0
Share Low,American Samoa,XBB (Omicron),0,0
Share High,American Samoa,XBB (Omicron),0,0
Share,American Samoa,XBB.1.5 (Omircon),0,0
Share Low,American Samoa,XBB.1.5 (Omircon),0,0
Share High,American Samoa,XBB.1.5 (Omircon),0,0
Share,American Samoa,XBB.1.5.1 (Omicron),0,0
Share Low,American Samoa,XBB.1.5.1 (Omicron),0,0
Share High,American Samoa,XBB.1.5.1 (Omicron),0,0
Share,American Samoa,FD.2 (Omicron),0,0
Share Low,American Samoa,FD.2 (Omicron),0,0
Share High,American Samoa,FD.2 (Omicron),0,0
Share,American Samoa,XBB.1.9.1 (Omicron),0,0
Share Low,American Samoa,XBB.1.9.1 (Omicron),0,0
Share High,American Samoa,XBB.1.9.1 (Omicron),0,0
Share,American Samoa,XBB.1.9.2 (Omicron),0,0
Share Low,American Samoa,XBB.1.9.2 (Omicron),0,0
Share High,American Samoa,XBB.1.9.2 (Omicron),0,0
Share,American Samoa,XBB.1.16 (Omicron),0,0
Share Low,American Samoa,XBB.1.16 (Omicron),0,0
Share High,American Samoa,XBB.1.16 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,American Samoa,XBB.2.3,0,0
Share Low,American Samoa,XBB.2.3,0,0
Share High,American Samoa,XBB.2.3,0,0
Share,Arizona,AY.1 (Delta),0,615
Share Low,Arizona,AY.1 (Delta),0,615
Share High,Arizona,AY.1 (Delta),0,615
Share,Arizona,AY.2 (Delta),0,615
Share Low,Arizona,AY.2 (Delta),0,615
Share High,Arizona,AY.2 (Delta),0,615
Share,Arizona,B.1.1.7 (Alpha),0,615
Share Low,Arizona,B.1.1.7 (Alpha),0,615
Share High,Arizona,B.1.1.7 (Alpha),0,615
Share,Arizona,B.1.1.529 (Omicron),0,615
Share Low,Arizona,B.1.1.529 (Omicron),0,615
Share High,Arizona,B.1.1.529 (Omicron),0,615
Share,Arizona,B.1.351,0,615
Share Low,Arizona,B.1.351,0,615
Share High,Arizona,B.1.351,0,615
Share,Arizona,B.1.427/429 (Epsilon),0,615
Share Low,Arizona,B.1.427/429 (Epsilon),0,615
Share High,Arizona,B.1.427/429 (Epsilon),0,615
Share,Arizona,B.1.525,0,615
Share Low,Arizona,B.1.525,0,615
Share High,Arizona,B.1.525,0,615
Share,Arizona,B.1.526 (Iota),0,615
Share Low,Arizona,B.1.526 (Iota),0,615
Share High,Arizona,B.1.526 (Iota),0,615
Share,Arizona,B.1.617.1,0,615
Share Low,Arizona,B.1.617.1,0,615
Share High,Arizona,B.1.617.1,0,615
Share,Arizona,B.1.617.2 (Delta),0,615
Share Low,Arizona,B.1.617.2 (Delta),0,615
Share High,Arizona,B.1.617.2 (Delta),0,615
Share,Arizona,B.1.617.3,0,615
Share Low,Arizona,B.1.617.3,0,615
Share High,Arizona,B.1.617.3,0,615
Share,Arizona,B.1.621 (Mu),0,615
Share Low,Arizona,B.1.621 (Mu),0,615
Share High,Arizona,B.1.621 (Mu),0,615
Share,Arizona,BA.2 (Omicron),0,615
Share Low,Arizona,BA.2 (Omicron),0,615
Share High,Arizona,BA.2 (Omicron),0,615
Share,Arizona,BA.2.12.1 (Omicron),0,615
Share Low,Arizona,BA.2.12.1 (Omicron),0,615
Share High,Arizona,BA.2.12.1 (Omicron),0,615
Share,Arizona,BA.2.75 (Omicron),0,615
Share Low,Arizona,BA.2.75 (Omicron),0,615
Share High,Arizona,BA.2.75 (Omicron),0,615
Share,Arizona,BA.2.75.2 (Omicron),0,615
Share Low,Arizona,BA.2.75.2 (Omicron),0,615
Share High,Arizona,BA.2.75.2 (Omicron),0,615
Share,Arizona,CH.1.1 (Omicron),0.005789631,615
Share Low,Arizona,CH.1.1 (Omicron),0.000802125,615
Share High,Arizona,CH.1.1 (Omicron),0.019777343,615
Share,Arizona,BN.1 (Omicron),0.001436486,615
Share Low,Arizona,BN.1 (Omicron),1.493887157e-05,615
Share High,Arizona,BN.1 (Omicron),0.009494932,615
Share,Arizona,BA.4 (Omicron),0,615
Share Low,Arizona,BA.4 (Omicron),0,615
Share High,Arizona,BA.4 (Omicron),0,615
Share,Arizona,BA.4.6 (Omicron),0,615
Share Low,Arizona,BA.4.6 (Omicron),0,615
Share High,Arizona,BA.4.6 (Omicron),0,615
Share,Arizona,BA.5 (Omicron),0,615
Share Low,Arizona,BA.5 (Omicron),0,615
Share High,Arizona,BA.5 (Omicron),0,615
Share,Arizona,BA.5.2.6 (Omicron),0,615
Share Low,Arizona,BA.5.2.6 (Omicron),0,615
Share High,Arizona,BA.5.2.6 (Omicron),0,615
Share,Arizona,BF.7 (Omicron),0,615
Share Low,Arizona,BF.7 (Omicron),0,615
Share High,Arizona,BF.7 (Omicron),0,615
Share,Arizona,BF.11 (Omicron),0.002980744,615
Share Low,Arizona,BF.11 (Omicron),3.079485759e-05,615
Share High,Arizona,BF.11 (Omicron),0.019638749,615
Share,Arizona,BQ.1 (Omicron),0.004323530,615
Share Low,Arizona,BQ.1 (Omicron),0.000680673,615
Share High,Arizona,BQ.1 (Omicron),0.014087414,615
Share,Arizona,BQ.1.1 (Omicron),0.022642951,615
Share Low,Arizona,BQ.1.1 (Omicron),0.007785900,615
Share High,Arizona,BQ.1.1 (Omicron),0.050595567,615
Share,Arizona,XBB (Omicron),0.014516321,615
Share Low,Arizona,XBB (Omicron),0.003052033,615
Share High,Arizona,XBB (Omicron),0.041543558,615
Share,Arizona,XBB.1.5 (Omircon),0.862612307,615
Share Low,Arizona,XBB.1.5 (Omircon),0.819621623,615
Share High,Arizona,XBB.1.5 (Omircon),0.898622632,615
Share,Arizona,XBB.1.5.1 (Omicron),0.007333889,615
Share Low,Arizona,XBB.1.5.1 (Omicron),0.000838621,615
Share High,Arizona,XBB.1.5.1 (Omicron),0.026781796,615
Share,Arizona,FD.2 (Omicron),0.008662604,615
Share Low,Arizona,FD.2 (Omicron),0.000243528,615
Share High,Arizona,FD.2 (Omicron),0.046263002,615
Share,Arizona,XBB.1.9.1 (Omicron),0.037803724,615
Share Low,Arizona,XBB.1.9.1 (Omicron),0.018905727,615
Share High,Arizona,XBB.1.9.1 (Omicron),0.066902407,615
Share,Arizona,XBB.1.9.2 (Omicron),0.004323530,615
Share Low,Arizona,XBB.1.9.2 (Omicron),0.000360799,615
Share High,Arizona,XBB.1.9.2 (Omicron),0.017565295,615
Share,Arizona,XBB.1.16 (Omicron),0.016152807,615
Share Low,Arizona,XBB.1.16 (Omicron),0.007749989,615
Share High,Arizona,XBB.1.16 (Omicron),0.029561201,615
Share,Arizona,Other,0.001372400,615
Share Low,Arizona,Other,1.931915722e-05,615
Share High,Arizona,Other,0.008584254,615
Share,Arizona,P.1,0,615
Share Low,Arizona,P.1,0,615
Share High,Arizona,P.1,0,615
Share,Arizona,P.2,0,615
Share Low,Arizona,P.2,0,615
Share High,Arizona,P.2,0,615
Share,Arizona,XBB.2.3,0.010049075,615
Share Low,Arizona,XBB.2.3,0.002113378,615
Share High,Arizona,XBB.2.3,0.028864840,615
Share,Arkansas,AY.1 (Delta),0,29
Share Low,Arkansas,AY.1 (Delta),0,29
Share High,Arkansas,AY.1 (Delta),0,29
Share,Arkansas,AY.2 (Delta),0,29
Share Low,Arkansas,AY.2 (Delta),0,29
Share High,Arkansas,AY.2 (Delta),0,29
Share,Arkansas,B.1.1.7 (Alpha),0,29
Share Low,Arkansas,B.1.1.7 (Alpha),0,29
Share High,Arkansas,B.1.1.7 (Alpha),0,29
Share,Arkansas,B.1.1.529 (Omicron),0,29
Share Low,Arkansas,B.1.1.529 (Omicron),0,29
Share High,Arkansas,B.1.1.529 (Omicron),0,29
Share,Arkansas,B.1.351,0,29
Share Low,Arkansas,B.1.351,0,29
Share High,Arkansas,B.1.351,0,29
Share,Arkansas,B.1.427/429 (Epsilon),0,29
Share Low,Arkansas,B.1.427/429 (Epsilon),0,29
Share High,Arkansas,B.1.427/429 (Epsilon),0,29
Share,Arkansas,B.1.525,0,29
Share Low,Arkansas,B.1.525,0,29
Share High,Arkansas,B.1.525,0,29
Share,Arkansas,B.1.526 (Iota),0,29
Share Low,Arkansas,B.1.526 (Iota),0,29
Share High,Arkansas,B.1.526 (Iota),0,29
Share,Arkansas,B.1.617.1,0,29
Share Low,Arkansas,B.1.617.1,0,29
Share High,Arkansas,B.1.617.1,0,29
Share,Arkansas,B.1.617.2 (Delta),0,29
Share Low,Arkansas,B.1.617.2 (Delta),0,29
Share High,Arkansas,B.1.617.2 (Delta),0,29
Share,Arkansas,B.1.617.3,0,29
Share Low,Arkansas,B.1.617.3,0,29
Share High,Arkansas,B.1.617.3,0,29
Share,Arkansas,B.1.621 (Mu),0,29
Share Low,Arkansas,B.1.621 (Mu),0,29
Share High,Arkansas,B.1.621 (Mu),0,29
Share,Arkansas,BA.2 (Omicron),0,29
Share Low,Arkansas,BA.2 (Omicron),0,29
Share High,Arkansas,BA.2 (Omicron),0,29
Share,Arkansas,BA.2.12.1 (Omicron),0,29
Share Low,Arkansas,BA.2.12.1 (Omicron),0,29
Share High,Arkansas,BA.2.12.1 (Omicron),0,29
Share,Arkansas,BA.2.75 (Omicron),0,29
Share Low,Arkansas,BA.2.75 (Omicron),0,29
Share High,Arkansas,BA.2.75 (Omicron),0,29
Share,Arkansas,BA.2.75.2 (Omicron),0,29
Share Low,Arkansas,BA.2.75.2 (Omicron),0,29
Share High,Arkansas,BA.2.75.2 (Omicron),0,29
Share,Arkansas,CH.1.1 (Omicron),0,29
Share Low,Arkansas,CH.1.1 (Omicron),0,29
Share High,Arkansas,CH.1.1 (Omicron),0,29
Share,Arkansas,BN.1 (Omicron),0,29
Share Low,Arkansas,BN.1 (Omicron),0,29
Share High,Arkansas,BN.1 (Omicron),0,29
Share,Arkansas,BA.4 (Omicron),0,29
Share Low,Arkansas,BA.4 (Omicron),0,29
Share High,Arkansas,BA.4 (Omicron),0,29
Share,Arkansas,BA.4.6 (Omicron),0,29
Share Low,Arkansas,BA.4.6 (Omicron),0,29
Share High,Arkansas,BA.4.6 (Omicron),0,29
Share,Arkansas,BA.5 (Omicron),0,29
Share Low,Arkansas,BA.5 (Omicron),0,29
Share High,Arkansas,BA.5 (Omicron),0,29
Share,Arkansas,BA.5.2.6 (Omicron),0,29
Share Low,Arkansas,BA.5.2.6 (Omicron),0,29
Share High,Arkansas,BA.5.2.6 (Omicron),0,29
Share,Arkansas,BF.7 (Omicron),0,29
Share Low,Arkansas,BF.7 (Omicron),0,29
Share High,Arkansas,BF.7 (Omicron),0,29
Share,Arkansas,BF.11 (Omicron),0,29
Share Low,Arkansas,BF.11 (Omicron),0,29
Share High,Arkansas,BF.11 (Omicron),0,29
Share,Arkansas,BQ.1 (Omicron),0,29
Share Low,Arkansas,BQ.1 (Omicron),0,29
Share High,Arkansas,BQ.1 (Omicron),0,29
Share,Arkansas,BQ.1.1 (Omicron),0.040958442,29
Share Low,Arkansas,BQ.1.1 (Omicron),0.001708804,29
Share High,Arkansas,BQ.1.1 (Omicron),0.187471390,29
Share,Arkansas,XBB (Omicron),0,29
Share Low,Arkansas,XBB (Omicron),0,29
Share High,Arkansas,XBB (Omicron),0,29
Share,Arkansas,XBB.1.5 (Omircon),0.918083131,29
Share Low,Arkansas,XBB.1.5 (Omircon),0.754729807,29
Share High,Arkansas,XBB.1.5 (Omircon),0.987034619,29
Share,Arkansas,XBB.1.5.1 (Omicron),0.040958442,29
Share Low,Arkansas,XBB.1.5.1 (Omicron),2.449636668e-05,29
Share High,Arkansas,XBB.1.5.1 (Omicron),0.338661522,29
Share,Arkansas,FD.2 (Omicron),0,29
Share Low,Arkansas,FD.2 (Omicron),0,29
Share High,Arkansas,FD.2 (Omicron),0,29
Share,Arkansas,XBB.1.9.1 (Omicron),0,29
Share Low,Arkansas,XBB.1.9.1 (Omicron),0,29
Share High,Arkansas,XBB.1.9.1 (Omicron),0,29
Share,Arkansas,XBB.1.9.2 (Omicron),0,29
Share Low,Arkansas,XBB.1.9.2 (Omicron),0,29
Share High,Arkansas,XBB.1.9.2 (Omicron),0,29
Share,Arkansas,XBB.1.16 (Omicron),0,29
Share Low,Arkansas,XBB.1.16 (Omicron),0,29
Share High,Arkansas,XBB.1.16 (Omicron),0,29
Share,Arkansas,Other,0,29
Share Low,Arkansas,Other,0,29
Share High,Arkansas,Other,0,29
Share,Arkansas,P.1,0,29
Share Low,Arkansas,P.1,0,29
Share High,Arkansas,P.1,0,29
