Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share High,American Samoa,XBB.1.16 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,745
Share Low,Arizona,AY.1 (Delta),0,745
Share High,Arizona,AY.1 (Delta),0,745
Share,Arizona,AY.2 (Delta),0,745
Share Low,Arizona,AY.2 (Delta),0,745
Share High,Arizona,AY.2 (Delta),0,745
Share,Arizona,B.1.1.7 (Alpha),0,745
Share Low,Arizona,B.1.1.7 (Alpha),0,745
Share High,Arizona,B.1.1.7 (Alpha),0,745
Share,Arizona,B.1.1.529 (Omicron),0,745
Share Low,Arizona,B.1.1.529 (Omicron),0,745
Share High,Arizona,B.1.1.529 (Omicron),0,745
Share,Arizona,B.1.351,0,745
Share Low,Arizona,B.1.351,0,745
Share High,Arizona,B.1.351,0,745
Share,Arizona,B.1.427/429 (Epsilon),0,745
Share Low,Arizona,B.1.427/429 (Epsilon),0,745
Share High,Arizona,B.1.427/429 (Epsilon),0,745
Share,Arizona,B.1.525,0,745
Share Low,Arizona,B.1.525,0,745
Share High,Arizona,B.1.525,0,745
Share,Arizona,B.1.526 (Iota),0,745
Share Low,Arizona,B.1.526 (Iota),0,745
Share High,Arizona,B.1.526 (Iota),0,745
Share,Arizona,B.1.617.1,0,745
Share Low,Arizona,B.1.617.1,0,745
Share High,Arizona,B.1.617.1,0,745
Share,Arizona,B.1.617.2 (Delta),0,745
Share Low,Arizona,B.1.617.2 (Delta),0,745
Share High,Arizona,B.1.617.2 (Delta),0,745
Share,Arizona,B.1.617.3,0,745
Share Low,Arizona,B.1.617.3,0,745
Share High,Arizona,B.1.617.3,0,745
Share,Arizona,B.1.621 (Mu),0,745
Share Low,Arizona,B.1.621 (Mu),0,745
Share High,Arizona,B.1.621 (Mu),0,745
Share,Arizona,BA.2 (Omicron),0,745
Share Low,Arizona,BA.2 (Omicron),0,745
Share High,Arizona,BA.2 (Omicron),0,745
Share,Arizona,BA.2.12.1 (Omicron),0,745
Share Low,Arizona,BA.2.12.1 (Omicron),0,745
Share High,Arizona,BA.2.12.1 (Omicron),0,745
Share,Arizona,BA.2.75 (Omicron),0.001362865,745
Share Low,Arizona,BA.2.75 (Omicron),1.105961292e-05,745
Share High,Arizona,BA.2.75 (Omicron),0.009404534,745
Share,Arizona,BA.2.75.2 (Omicron),0,745
Share Low,Arizona,BA.2.75.2 (Omicron),0,745
Share High,Arizona,BA.2.75.2 (Omicron),0,745
Share,Arizona,CH.1.1 (Omicron),0.008968517,745
Share Low,Arizona,CH.1.1 (Omicron),0.003518802,745
Share High,Arizona,CH.1.1 (Omicron),0.018688161,745
Share,Arizona,BN.1 (Omicron),0.004037233,745
Share Low,Arizona,BN.1 (Omicron),0.000725852,745
Share High,Arizona,BN.1 (Omicron),0.012470334,745
Share,Arizona,BA.4 (Omicron),0,745
Share Low,Arizona,BA.4 (Omicron),0,745
Share High,Arizona,BA.4 (Omicron),0,745
Share,Arizona,BA.4.6 (Omicron),0,745
Share Low,Arizona,BA.4.6 (Omicron),0,745
Share High,Arizona,BA.4.6 (Omicron),0,745
Share,Arizona,BA.5 (Omicron),0.006200632,745
Share Low,Arizona,BA.5 (Omicron),0.001901333,745
Share High,Arizona,BA.5 (Omicron),0.014874598,745
Share,Arizona,BA.5.2.6 (Omicron),0,745
Share Low,Arizona,BA.5.2.6 (Omicron),0,745
Share High,Arizona,BA.5.2.6 (Omicron),0,745
Share,Arizona,BF.7 (Omicron),0,745
Share Low,Arizona,BF.7 (Omicron),0,745
Share High,Arizona,BF.7 (Omicron),0,745
Share,Arizona,BF.11 (Omicron),0,745
Share Low,Arizona,BF.11 (Omicron),0,745
Share High,Arizona,BF.11 (Omicron),0,745
Share,Arizona,BQ.1 (Omicron),0.018264068,745
Share Low,Arizona,BQ.1 (Omicron),0.007488036,745
Share High,Arizona,BQ.1 (Omicron),0.036921307,745
Share,Arizona,BQ.1.1 (Omicron),0.046362732,745
Share Low,Arizona,BQ.1.1 (Omicron),0.027046952,745
Share High,Arizona,BQ.1.1 (Omicron),0.073568135,745
Share,Arizona,XBB (Omicron),0.033952732,745
Share Low,Arizona,XBB (Omicron),0.018072803,745
Share High,Arizona,XBB (Omicron),0.057640985,745
Share,Arizona,XBB.1.5 (Omircon),0.855086446,745
Share Low,Arizona,XBB.1.5 (Omircon),0.827734828,745
Share High,Arizona,XBB.1.5 (Omircon),0.879588962,745
Share,Arizona,XBB.1.5.1 (Omicron),0.003966344,745
Share Low,Arizona,XBB.1.5.1 (Omicron),0.000805209,745
Share High,Arizona,XBB.1.5.1 (Omicron),0.011632129,745
Share,Arizona,FD.2 (Omicron),0.007305104,745
Share Low,Arizona,FD.2 (Omicron),0.000415323,745
Share High,Arizona,FD.2 (Omicron),0.032984376,745
Share,Arizona,XBB.1.9.1 (Omicron),0.008321406,745
Share Low,Arizona,XBB.1.9.1 (Omicron),0.001380127,745
Share High,Arizona,XBB.1.9.1 (Omicron),0.026450425,745
Share,Arizona,XBB.1.9.2 (Omicron),0.006171899,745
Share Low,Arizona,XBB.1.9.2 (Omicron),0.001885787,745
Share High,Arizona,XBB.1.9.2 (Omicron),0.014834011,745
Share,Arizona,XBB.1.16 (Omicron),0,745
Share Low,Arizona,XBB.1.16 (Omicron),0,745
Share High,Arizona,XBB.1.16 (Omicron),0,745
Share,Arizona,Other,0,745
Share Low,Arizona,Other,0,745
Share High,Arizona,Other,0,745
Share,Arizona,P.1,0,745
Share Low,Arizona,P.1,0,745
Share High,Arizona,P.1,0,745
Share,Arizona,P.2,0,745
Share Low,Arizona,P.2,0,745
Share High,Arizona,P.2,0,745
Share,Arkansas,AY.1 (Delta),0,49
Share Low,Arkansas,AY.1 (Delta),0,49
Share High,Arkansas,AY.1 (Delta),0,49
Share,Arkansas,AY.2 (Delta),0,49
Share Low,Arkansas,AY.2 (Delta),0,49
Share High,Arkansas,AY.2 (Delta),0,49
Share,Arkansas,B.1.1.7 (Alpha),0,49
Share Low,Arkansas,B.1.1.7 (Alpha),0,49
Share High,Arkansas,B.1.1.7 (Alpha),0,49
Share,Arkansas,B.1.1.529 (Omicron),0,49
Share Low,Arkansas,B.1.1.529 (Omicron),0,49
Share High,Arkansas,B.1.1.529 (Omicron),0,49
Share,Arkansas,B.1.351,0,49
Share Low,Arkansas,B.1.351,0,49
Share High,Arkansas,B.1.351,0,49
Share,Arkansas,B.1.427/429 (Epsilon),0,49
Share Low,Arkansas,B.1.427/429 (Epsilon),0,49
Share High,Arkansas,B.1.427/429 (Epsilon),0,49
Share,Arkansas,B.1.525,0,49
Share Low,Arkansas,B.1.525,0,49
Share High,Arkansas,B.1.525,0,49
Share,Arkansas,B.1.526 (Iota),0,49
Share Low,Arkansas,B.1.526 (Iota),0,49
Share High,Arkansas,B.1.526 (Iota),0,49
Share,Arkansas,B.1.617.1,0,49
Share Low,Arkansas,B.1.617.1,0,49
Share High,Arkansas,B.1.617.1,0,49
Share,Arkansas,B.1.617.2 (Delta),0,49
Share Low,Arkansas,B.1.617.2 (Delta),0,49
Share High,Arkansas,B.1.617.2 (Delta),0,49
Share,Arkansas,B.1.617.3,0,49
Share Low,Arkansas,B.1.617.3,0,49
Share High,Arkansas,B.1.617.3,0,49
Share,Arkansas,B.1.621 (Mu),0,49
Share Low,Arkansas,B.1.621 (Mu),0,49
Share High,Arkansas,B.1.621 (Mu),0,49
Share,Arkansas,BA.2 (Omicron),0,49
Share Low,Arkansas,BA.2 (Omicron),0,49
Share High,Arkansas,BA.2 (Omicron),0,49
Share,Arkansas,BA.2.12.1 (Omicron),0,49
Share Low,Arkansas,BA.2.12.1 (Omicron),0,49
Share High,Arkansas,BA.2.12.1 (Omicron),0,49
Share,Arkansas,BA.2.75 (Omicron),0,49
Share Low,Arkansas,BA.2.75 (Omicron),0,49
Share High,Arkansas,BA.2.75 (Omicron),0,49
Share,Arkansas,BA.2.75.2 (Omicron),0,49
Share Low,Arkansas,BA.2.75.2 (Omicron),0,49
Share High,Arkansas,BA.2.75.2 (Omicron),0,49
Share,Arkansas,CH.1.1 (Omicron),0,49
Share Low,Arkansas,CH.1.1 (Omicron),0,49
Share High,Arkansas,CH.1.1 (Omicron),0,49
Share,Arkansas,BN.1 (Omicron),0,49
Share Low,Arkansas,BN.1 (Omicron),0,49
Share High,Arkansas,BN.1 (Omicron),0,49
Share,Arkansas,BA.4 (Omicron),0,49
Share Low,Arkansas,BA.4 (Omicron),0,49
Share High,Arkansas,BA.4 (Omicron),0,49
Share,Arkansas,BA.4.6 (Omicron),0,49
Share Low,Arkansas,BA.4.6 (Omicron),0,49
Share High,Arkansas,BA.4.6 (Omicron),0,49
Share,Arkansas,BA.5 (Omicron),0,49
Share Low,Arkansas,BA.5 (Omicron),0,49
Share High,Arkansas,BA.5 (Omicron),0,49
Share,Arkansas,BA.5.2.6 (Omicron),0,49
Share Low,Arkansas,BA.5.2.6 (Omicron),0,49
Share High,Arkansas,BA.5.2.6 (Omicron),0,49
Share,Arkansas,BF.7 (Omicron),0.016512306,49
Share Low,Arkansas,BF.7 (Omicron),0.000137053,49
Share High,Arkansas,BF.7 (Omicron),0.108525559,49
Share,Arkansas,BF.11 (Omicron),0,49
Share Low,Arkansas,BF.11 (Omicron),0,49
Share High,Arkansas,BF.11 (Omicron),0,49
Share,Arkansas,BQ.1 (Omicron),0,49
Share Low,Arkansas,BQ.1 (Omicron),0,49
Share High,Arkansas,BQ.1 (Omicron),0,49
Share,Arkansas,BQ.1.1 (Omicron),0.116461605,49
Share Low,Arkansas,BQ.1.1 (Omicron),0.038334731,49
Share High,Arkansas,BQ.1.1 (Omicron),0.252998054,49
Share,Arkansas,XBB (Omicron),0,49
Share Low,Arkansas,XBB (Omicron),0,49
Share High,Arkansas,XBB (Omicron),0,49
Share,Arkansas,XBB.1.5 (Omircon),0.834001482,49
Share Low,Arkansas,XBB.1.5 (Omircon),0.592443883,49
Share High,Arkansas,XBB.1.5 (Omircon),0.963001311,49
Share,Arkansas,XBB.1.5.1 (Omicron),0,49
Share Low,Arkansas,XBB.1.5.1 (Omicron),0,49
Share High,Arkansas,XBB.1.5.1 (Omicron),0,49
Share,Arkansas,FD.2 (Omicron),0.016512306,49
Share Low,Arkansas,FD.2 (Omicron),0.000155966,49
Share High,Arkansas,FD.2 (Omicron),0.106272079,49
Share,Arkansas,XBB.1.9.1 (Omicron),0,49
Share Low,Arkansas,XBB.1.9.1 (Omicron),0,49
Share High,Arkansas,XBB.1.9.1 (Omicron),0,49
Share,Arkansas,XBB.1.9.2 (Omicron),0,49
Share Low,Arkansas,XBB.1.9.2 (Omicron),0,49
Share High,Arkansas,XBB.1.9.2 (Omicron),0,49
Share,Arkansas,XBB.1.16 (Omicron),0,49
Share Low,Arkansas,XBB.1.16 (Omicron),0,49
Share High,Arkansas,XBB.1.16 (Omicron),0,49
Share,Arkansas,Other,0.016512306,49
Share Low,Arkansas,Other,0.000137053,49
Share High,Arkansas,Other,0.108525559,49
Share,Arkansas,P.1,0,49
Share Low,Arkansas,P.1,0,49
Share High,Arkansas,P.1,0,49
Share,Arkansas,P.2,0,49
Share Low,Arkansas,P.2,0,49
Share High,Arkansas,P.2,0,49
Share,California,AY.1 (Delta),0,"5,947"
Share Low,California,AY.1 (Delta),0,"5,947"
Share High,California,AY.1 (Delta),0,"5,947"
Share,California,AY.2 (Delta),0,"5,947"
Share Low,California,AY.2 (Delta),0,"5,947"
Share High,California,AY.2 (Delta),0,"5,947"
Share,California,B.1.1.7 (Alpha),0,"5,947"
Share Low,California,B.1.1.7 (Alpha),0,"5,947"
