Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share High,Alaska,BA.4.6 (Omicron),0,43
Share,Alaska,BA.5 (Omicron),0,43
Share Low,Alaska,BA.5 (Omicron),0,43
Share High,Alaska,BA.5 (Omicron),0,43
Share,Alaska,BA.5.2.6 (Omicron),0,43
Share Low,Alaska,BA.5.2.6 (Omicron),0,43
Share High,Alaska,BA.5.2.6 (Omicron),0,43
Share,Alaska,BF.7 (Omicron),0,43
Share Low,Alaska,BF.7 (Omicron),0,43
Share High,Alaska,BF.7 (Omicron),0,43
Share,Alaska,BF.11 (Omicron),0,43
Share Low,Alaska,BF.11 (Omicron),0,43
Share High,Alaska,BF.11 (Omicron),0,43
Share,Alaska,BQ.1 (Omicron),0.026595201,43
Share Low,Alaska,BQ.1 (Omicron),0.001000763,43
Share High,Alaska,BQ.1 (Omicron),0.128181770,43
Share,Alaska,BQ.1.1 (Omicron),0.026595201,43
Share Low,Alaska,BQ.1.1 (Omicron),4.986879389e-07,43
Share High,Alaska,BQ.1.1 (Omicron),0.308328807,43
Share,Alaska,XBB (Omicron),0.046485011,43
Share Low,Alaska,XBB (Omicron),0.005674842,43
Share High,Alaska,XBB (Omicron),0.158072963,43
Share,Alaska,XBB.1.5 (Omircon),0.787865222,43
Share Low,Alaska,XBB.1.5 (Omircon),0.603818536,43
Share High,Alaska,XBB.1.5 (Omircon),0.913495481,43
Share,Alaska,XBB.1.5.1 (Omicron),0,43
Share Low,Alaska,XBB.1.5.1 (Omicron),0,43
Share High,Alaska,XBB.1.5.1 (Omicron),0,43
Share,Alaska,FD.2 (Omicron),0,43
Share Low,Alaska,FD.2 (Omicron),0,43
Share High,Alaska,FD.2 (Omicron),0,43
Share,Alaska,XBB.1.9.1 (Omicron),0.070932798,43
Share Low,Alaska,XBB.1.9.1 (Omicron),0.005662391,43
Share High,Alaska,XBB.1.9.1 (Omicron),0.263811201,43
Share,Alaska,XBB.1.9.2 (Omicron),0,43
Share Low,Alaska,XBB.1.9.2 (Omicron),0,43
Share High,Alaska,XBB.1.9.2 (Omicron),0,43
Share,Alaska,XBB.1.16 (Omicron),0,43
Share Low,Alaska,XBB.1.16 (Omicron),0,43
Share High,Alaska,XBB.1.16 (Omicron),0,43
Share,Alaska,Other,0,43
Share Low,Alaska,Other,0,43
Share High,Alaska,Other,0,43
Share,Alaska,P.1,0,43
Share Low,Alaska,P.1,0,43
Share High,Alaska,P.1,0,43
Share,Alaska,P.2,0,43
Share Low,Alaska,P.2,0,43
Share High,Alaska,P.2,0,43
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429 (Epsilon),0,0
Share Low,American Samoa,B.1.427/429 (Epsilon),0,0
Share High,American Samoa,B.1.427/429 (Epsilon),0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,BA.2.75 (Omicron),0,0
Share Low,American Samoa,BA.2.75 (Omicron),0,0
Share High,American Samoa,BA.2.75 (Omicron),0,0
Share,American Samoa,BA.2.75.2 (Omicron),0,0
Share Low,American Samoa,BA.2.75.2 (Omicron),0,0
Share High,American Samoa,BA.2.75.2 (Omicron),0,0
Share,American Samoa,CH.1.1 (Omicron),0,0
Share Low,American Samoa,CH.1.1 (Omicron),0,0
Share High,American Samoa,CH.1.1 (Omicron),0,0
Share,American Samoa,BN.1 (Omicron),0,0
Share Low,American Samoa,BN.1 (Omicron),0,0
Share High,American Samoa,BN.1 (Omicron),0,0
Share,American Samoa,BA.4 (Omicron),0,0
Share Low,American Samoa,BA.4 (Omicron),0,0
Share High,American Samoa,BA.4 (Omicron),0,0
Share,American Samoa,BA.4.6 (Omicron),0,0
Share Low,American Samoa,BA.4.6 (Omicron),0,0
Share High,American Samoa,BA.4.6 (Omicron),0,0
Share,American Samoa,BA.5 (Omicron),0,0
Share Low,American Samoa,BA.5 (Omicron),0,0
Share High,American Samoa,BA.5 (Omicron),0,0
Share,American Samoa,BA.5.2.6 (Omicron),0,0
Share Low,American Samoa,BA.5.2.6 (Omicron),0,0
Share High,American Samoa,BA.5.2.6 (Omicron),0,0
Share,American Samoa,BF.7 (Omicron),0,0
Share Low,American Samoa,BF.7 (Omicron),0,0
Share High,American Samoa,BF.7 (Omicron),0,0
Share,American Samoa,BF.11 (Omicron),0,0
Share Low,American Samoa,BF.11 (Omicron),0,0
Share High,American Samoa,BF.11 (Omicron),0,0
Share,American Samoa,BQ.1 (Omicron),0,0
Share Low,American Samoa,BQ.1 (Omicron),0,0
Share High,American Samoa,BQ.1 (Omicron),0,0
Share,American Samoa,BQ.1.1 (Omicron),0,0
Share Low,American Samoa,BQ.1.1 (Omicron),0,0
Share High,American Samoa,BQ.1.1 (Omicron),0,0
Share,American Samoa,XBB (Omicron),0,0
Share Low,American Samoa,XBB (Omicron),0,0
Share High,American Samoa,XBB (Omicron),0,0
Share,American Samoa,XBB.1.5 (Omircon),0,0
Share Low,American Samoa,XBB.1.5 (Omircon),0,0
Share High,American Samoa,XBB.1.5 (Omircon),0,0
Share,American Samoa,XBB.1.5.1 (Omicron),0,0
Share Low,American Samoa,XBB.1.5.1 (Omicron),0,0
Share High,American Samoa,XBB.1.5.1 (Omicron),0,0
Share,American Samoa,FD.2 (Omicron),0,0
Share Low,American Samoa,FD.2 (Omicron),0,0
Share High,American Samoa,FD.2 (Omicron),0,0
Share,American Samoa,XBB.1.9.1 (Omicron),0,0
Share Low,American Samoa,XBB.1.9.1 (Omicron),0,0
Share High,American Samoa,XBB.1.9.1 (Omicron),0,0
Share,American Samoa,XBB.1.9.2 (Omicron),0,0
Share Low,American Samoa,XBB.1.9.2 (Omicron),0,0
Share High,American Samoa,XBB.1.9.2 (Omicron),0,0
Share,American Samoa,XBB.1.16 (Omicron),0,0
Share Low,American Samoa,XBB.1.16 (Omicron),0,0
Share High,American Samoa,XBB.1.16 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,662
Share Low,Arizona,AY.1 (Delta),0,662
Share High,Arizona,AY.1 (Delta),0,662
Share,Arizona,AY.2 (Delta),0,662
Share Low,Arizona,AY.2 (Delta),0,662
Share High,Arizona,AY.2 (Delta),0,662
Share,Arizona,B.1.1.7 (Alpha),0,662
Share Low,Arizona,B.1.1.7 (Alpha),0,662
Share High,Arizona,B.1.1.7 (Alpha),0,662
Share,Arizona,B.1.1.529 (Omicron),0,662
Share Low,Arizona,B.1.1.529 (Omicron),0,662
Share High,Arizona,B.1.1.529 (Omicron),0,662
Share,Arizona,B.1.351,0,662
Share Low,Arizona,B.1.351,0,662
Share High,Arizona,B.1.351,0,662
Share,Arizona,B.1.427/429 (Epsilon),0,662
Share Low,Arizona,B.1.427/429 (Epsilon),0,662
Share High,Arizona,B.1.427/429 (Epsilon),0,662
Share,Arizona,B.1.525,0,662
Share Low,Arizona,B.1.525,0,662
Share High,Arizona,B.1.525,0,662
Share,Arizona,B.1.526 (Iota),0,662
Share Low,Arizona,B.1.526 (Iota),0,662
Share High,Arizona,B.1.526 (Iota),0,662
Share,Arizona,B.1.617.1,0,662
Share Low,Arizona,B.1.617.1,0,662
Share High,Arizona,B.1.617.1,0,662
Share,Arizona,B.1.617.2 (Delta),0,662
Share Low,Arizona,B.1.617.2 (Delta),0,662
Share High,Arizona,B.1.617.2 (Delta),0,662
Share,Arizona,B.1.617.3,0,662
Share Low,Arizona,B.1.617.3,0,662
Share High,Arizona,B.1.617.3,0,662
Share,Arizona,B.1.621 (Mu),0,662
Share Low,Arizona,B.1.621 (Mu),0,662
Share High,Arizona,B.1.621 (Mu),0,662
Share,Arizona,BA.2 (Omicron),0,662
Share Low,Arizona,BA.2 (Omicron),0,662
Share High,Arizona,BA.2 (Omicron),0,662
Share,Arizona,BA.2.12.1 (Omicron),0,662
Share Low,Arizona,BA.2.12.1 (Omicron),0,662
Share High,Arizona,BA.2.12.1 (Omicron),0,662
Share,Arizona,BA.2.75 (Omicron),0,662
Share Low,Arizona,BA.2.75 (Omicron),0,662
Share High,Arizona,BA.2.75 (Omicron),0,662
Share,Arizona,BA.2.75.2 (Omicron),0,662
Share Low,Arizona,BA.2.75.2 (Omicron),0,662
Share High,Arizona,BA.2.75.2 (Omicron),0,662
Share,Arizona,CH.1.1 (Omicron),0.007072433,662
Share Low,Arizona,CH.1.1 (Omicron),0.002191397,662
Share High,Arizona,CH.1.1 (Omicron),0.016863415,662
Share,Arizona,BN.1 (Omicron),0.001600372,662
Share Low,Arizona,BN.1 (Omicron),2.593547833e-05,662
Share High,Arizona,BN.1 (Omicron),0.009737486,662
Share,Arizona,BA.4 (Omicron),0,662
Share Low,Arizona,BA.4 (Omicron),0,662
Share High,Arizona,BA.4 (Omicron),0,662
Share,Arizona,BA.4.6 (Omicron),0,662
Share Low,Arizona,BA.4.6 (Omicron),0,662
Share High,Arizona,BA.4.6 (Omicron),0,662
Share,Arizona,BA.5 (Omicron),0,662
Share Low,Arizona,BA.5 (Omicron),0,662
Share High,Arizona,BA.5 (Omicron),0,662
Share,Arizona,BA.5.2.6 (Omicron),0,662
Share Low,Arizona,BA.5.2.6 (Omicron),0,662
Share High,Arizona,BA.5.2.6 (Omicron),0,662
Share,Arizona,BF.7 (Omicron),0,662
Share Low,Arizona,BF.7 (Omicron),0,662
Share High,Arizona,BF.7 (Omicron),0,662
Share,Arizona,BF.11 (Omicron),0,662
Share Low,Arizona,BF.11 (Omicron),0,662
Share High,Arizona,BF.11 (Omicron),0,662
Share,Arizona,BQ.1 (Omicron),0.011105509,662
Share Low,Arizona,BQ.1 (Omicron),0.004598498,662
Share High,Arizona,BQ.1 (Omicron),0.022374496,662
Share,Arizona,BQ.1.1 (Omicron),0.029687304,662
Share Low,Arizona,BQ.1.1 (Omicron),0.008895694,662
Share High,Arizona,BQ.1.1 (Omicron),0.071083017,662
Share,Arizona,XBB (Omicron),0.019260747,662
Share Low,Arizona,XBB (Omicron),0.010221619,662
Share High,Arizona,XBB (Omicron),0.032874990,662
Share,Arizona,XBB.1.5 (Omircon),0.885920644,662
Share Low,Arizona,XBB.1.5 (Omircon),0.854392290,662
Share High,Arizona,XBB.1.5 (Omircon),0.912689388,662
Share,Arizona,XBB.1.5.1 (Omicron),0.002936174,662
Share Low,Arizona,XBB.1.5.1 (Omicron),0.000254235,662
Share High,Arizona,XBB.1.5.1 (Omicron),0.011817256,662
Share,Arizona,FD.2 (Omicron),0.007737290,662
Share Low,Arizona,FD.2 (Omicron),0.000568549,662
Share High,Arizona,FD.2 (Omicron),0.032486595,662
Share,Arizona,XBB.1.9.1 (Omicron),0.018425623,662
Share Low,Arizona,XBB.1.9.1 (Omicron),0.007379415,662
Share High,Arizona,XBB.1.9.1 (Omicron),0.037777711,662
Share,Arizona,XBB.1.9.2 (Omicron),0.008254856,662
Share Low,Arizona,XBB.1.9.2 (Omicron),0.002856737,662
Share High,Arizona,XBB.1.9.2 (Omicron),0.018512141,662
Share,Arizona,XBB.1.16 (Omicron),0.006330836,662
Share Low,Arizona,XBB.1.16 (Omicron),0.001796752,662
Share High,Arizona,XBB.1.16 (Omicron),0.015811443,662
Share,Arizona,Other,0.001668230,662
Share Low,Arizona,Other,3.045913400e-05,662
Share High,Arizona,Other,0.009912305,662
Share,Arizona,P.1,0,662
Share Low,Arizona,P.1,0,662
Share High,Arizona,P.1,0,662
Share,Arizona,P.2,0,662
Share Low,Arizona,P.2,0,662
Share High,Arizona,P.2,0,662
Share,Arkansas,AY.1 (Delta),0,34
Share Low,Arkansas,AY.1 (Delta),0,34
Share High,Arkansas,AY.1 (Delta),0,34
Share,Arkansas,AY.2 (Delta),0,34
Share Low,Arkansas,AY.2 (Delta),0,34
Share High,Arkansas,AY.2 (Delta),0,34
Share,Arkansas,B.1.1.7 (Alpha),0,34
Share Low,Arkansas,B.1.1.7 (Alpha),0,34
Share High,Arkansas,B.1.1.7 (Alpha),0,34
Share,Arkansas,B.1.1.529 (Omicron),0,34
Share Low,Arkansas,B.1.1.529 (Omicron),0,34
Share High,Arkansas,B.1.1.529 (Omicron),0,34
Share,Arkansas,B.1.351,0,34
Share Low,Arkansas,B.1.351,0,34
Share High,Arkansas,B.1.351,0,34
Share,Arkansas,B.1.427/429 (Epsilon),0,34
Share Low,Arkansas,B.1.427/429 (Epsilon),0,34
Share High,Arkansas,B.1.427/429 (Epsilon),0,34
Share,Arkansas,B.1.525,0,34
Share Low,Arkansas,B.1.525,0,34
Share High,Arkansas,B.1.525,0,34
Share,Arkansas,B.1.526 (Iota),0,34
Share Low,Arkansas,B.1.526 (Iota),0,34
Share High,Arkansas,B.1.526 (Iota),0,34
Share,Arkansas,B.1.617.1,0,34
Share Low,Arkansas,B.1.617.1,0,34
Share High,Arkansas,B.1.617.1,0,34
Share,Arkansas,B.1.617.2 (Delta),0,34
Share Low,Arkansas,B.1.617.2 (Delta),0,34
Share High,Arkansas,B.1.617.2 (Delta),0,34
Share,Arkansas,B.1.617.3,0,34
Share Low,Arkansas,B.1.617.3,0,34
Share High,Arkansas,B.1.617.3,0,34
Share,Arkansas,B.1.621 (Mu),0,34
Share Low,Arkansas,B.1.621 (Mu),0,34
Share High,Arkansas,B.1.621 (Mu),0,34
Share,Arkansas,BA.2 (Omicron),0,34
Share Low,Arkansas,BA.2 (Omicron),0,34
Share High,Arkansas,BA.2 (Omicron),0,34
Share,Arkansas,BA.2.12.1 (Omicron),0,34
Share Low,Arkansas,BA.2.12.1 (Omicron),0,34
Share High,Arkansas,BA.2.12.1 (Omicron),0,34
Share,Arkansas,BA.2.75 (Omicron),0,34
Share Low,Arkansas,BA.2.75 (Omicron),0,34
Share High,Arkansas,BA.2.75 (Omicron),0,34
Share,Arkansas,BA.2.75.2 (Omicron),0,34
Share Low,Arkansas,BA.2.75.2 (Omicron),0,34
Share High,Arkansas,BA.2.75.2 (Omicron),0,34
Share,Arkansas,CH.1.1 (Omicron),0,34
Share Low,Arkansas,CH.1.1 (Omicron),0,34
Share High,Arkansas,CH.1.1 (Omicron),0,34
Share,Arkansas,BN.1 (Omicron),0,34
Share Low,Arkansas,BN.1 (Omicron),0,34
Share High,Arkansas,BN.1 (Omicron),0,34
Share,Arkansas,BA.4 (Omicron),0,34
Share Low,Arkansas,BA.4 (Omicron),0,34
Share High,Arkansas,BA.4 (Omicron),0,34
Share,Arkansas,BA.4.6 (Omicron),0,34
Share Low,Arkansas,BA.4.6 (Omicron),0,34
Share High,Arkansas,BA.4.6 (Omicron),0,34
Share,Arkansas,BA.5 (Omicron),0,34
Share Low,Arkansas,BA.5 (Omicron),0,34
Share High,Arkansas,BA.5 (Omicron),0,34
Share,Arkansas,BA.5.2.6 (Omicron),0,34
Share Low,Arkansas,BA.5.2.6 (Omicron),0,34
Share High,Arkansas,BA.5.2.6 (Omicron),0,34
Share,Arkansas,BF.7 (Omicron),0,34
Share Low,Arkansas,BF.7 (Omicron),0,34
Share High,Arkansas,BF.7 (Omicron),0,34
Share,Arkansas,BF.11 (Omicron),0,34
Share Low,Arkansas,BF.11 (Omicron),0,34
Share High,Arkansas,BF.11 (Omicron),0,34
Share,Arkansas,BQ.1 (Omicron),0,34
Share Low,Arkansas,BQ.1 (Omicron),0,34
Share High,Arkansas,BQ.1 (Omicron),0,34
Share,Arkansas,BQ.1.1 (Omicron),0.070330761,34
Share Low,Arkansas,BQ.1.1 (Omicron),0.011201596,34
Share High,Arkansas,BQ.1.1 (Omicron),0.212751642,34
Share,Arkansas,XBB (Omicron),0,34
Share Low,Arkansas,XBB (Omicron),0,34
Share High,Arkansas,XBB (Omicron),0,34
Share,Arkansas,XBB.1.5 (Omircon),0.894503832,34
Share Low,Arkansas,XBB.1.5 (Omircon),0.740854502,34
Share High,Arkansas,XBB.1.5 (Omircon),0.973252177,34
Share,Arkansas,XBB.1.5.1 (Omicron),0.035165381,34
Share Low,Arkansas,XBB.1.5.1 (Omicron),4.007583993e-05,34
Share High,Arkansas,XBB.1.5.1 (Omicron),0.279782921,34
Share,Arkansas,FD.2 (Omicron),0,34
Share Low,Arkansas,FD.2 (Omicron),0,34
Share High,Arkansas,FD.2 (Omicron),0,34
Share,Arkansas,XBB.1.9.1 (Omicron),0,34
Share Low,Arkansas,XBB.1.9.1 (Omicron),0,34
Share High,Arkansas,XBB.1.9.1 (Omicron),0,34
Share,Arkansas,XBB.1.9.2 (Omicron),0,34
Share Low,Arkansas,XBB.1.9.2 (Omicron),0,34
Share High,Arkansas,XBB.1.9.2 (Omicron),0,34
Share,Arkansas,XBB.1.16 (Omicron),0,34
Share Low,Arkansas,XBB.1.16 (Omicron),0,34
Share High,Arkansas,XBB.1.16 (Omicron),0,34
Share,Arkansas,Other,0,34
Share Low,Arkansas,Other,0,34
Share High,Arkansas,Other,0,34
Share,Arkansas,P.1,0,34
Share Low,Arkansas,P.1,0,34
Share High,Arkansas,P.1,0,34
Share,Arkansas,P.2,0,34
Share Low,Arkansas,P.2,0,34
Share High,Arkansas,P.2,0,34
Share,California,AY.1 (Delta),0,"4,211"
Share Low,California,AY.1 (Delta),0,"4,211"
Share High,California,AY.1 (Delta),0,"4,211"
Share,California,AY.2 (Delta),0,"4,211"
Share Low,California,AY.2 (Delta),0,"4,211"
Share High,California,AY.2 (Delta),0,"4,211"
Share,California,B.1.1.7 (Alpha),0,"4,211"
Share Low,California,B.1.1.7 (Alpha),0,"4,211"
Share High,California,B.1.1.7 (Alpha),0,"4,211"
