Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429,0,0
Share Low,American Samoa,B.1.427/429,0,0
Share High,American Samoa,B.1.427/429,0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,BA.4 (Omicron),0,0
Share Low,American Samoa,BA.4 (Omicron),0,0
Share High,American Samoa,BA.4 (Omicron),0,0
Share,American Samoa,BA.5 (Omicron),0,0
Share Low,American Samoa,BA.5 (Omicron),0,0
Share High,American Samoa,BA.5 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,"1,905"
Share Low,Arizona,AY.1 (Delta),0,"1,905"
Share High,Arizona,AY.1 (Delta),0,"1,905"
Share,Arizona,AY.2 (Delta),0,"1,905"
Share Low,Arizona,AY.2 (Delta),0,"1,905"
Share High,Arizona,AY.2 (Delta),0,"1,905"
Share,Arizona,B.1.1.7 (Alpha),0,"1,905"
Share Low,Arizona,B.1.1.7 (Alpha),0,"1,905"
Share High,Arizona,B.1.1.7 (Alpha),0,"1,905"
Share,Arizona,B.1.1.529 (Omicron),0.006356479,"1,905"
Share Low,Arizona,B.1.1.529 (Omicron),0.002137037,"1,905"
Share High,Arizona,B.1.1.529 (Omicron),0.014501880,"1,905"
Share,Arizona,B.1.351,0,"1,905"
Share Low,Arizona,B.1.351,0,"1,905"
Share High,Arizona,B.1.351,0,"1,905"
Share,Arizona,B.1.427/429,0,"1,905"
Share Low,Arizona,B.1.427/429,0,"1,905"
Share High,Arizona,B.1.427/429,0,"1,905"
Share,Arizona,B.1.525,0,"1,905"
Share Low,Arizona,B.1.525,0,"1,905"
Share High,Arizona,B.1.525,0,"1,905"
Share,Arizona,B.1.526 (Iota),0,"1,905"
Share Low,Arizona,B.1.526 (Iota),0,"1,905"
Share High,Arizona,B.1.526 (Iota),0,"1,905"
Share,Arizona,B.1.617.1,0,"1,905"
Share Low,Arizona,B.1.617.1,0,"1,905"
Share High,Arizona,B.1.617.1,0,"1,905"
Share,Arizona,B.1.617.2 (Delta),0,"1,905"
Share Low,Arizona,B.1.617.2 (Delta),0,"1,905"
Share High,Arizona,B.1.617.2 (Delta),0,"1,905"
Share,Arizona,B.1.617.3,0,"1,905"
Share Low,Arizona,B.1.617.3,0,"1,905"
Share High,Arizona,B.1.617.3,0,"1,905"
Share,Arizona,B.1.621 (Mu),0,"1,905"
Share Low,Arizona,B.1.621 (Mu),0,"1,905"
Share High,Arizona,B.1.621 (Mu),0,"1,905"
Share,Arizona,BA.2 (Omicron),0.554801822,"1,905"
Share Low,Arizona,BA.2 (Omicron),0.502590656,"1,905"
Share High,Arizona,BA.2 (Omicron),0.606130779,"1,905"
Share,Arizona,BA.2.12.1 (Omicron),0.412308693,"1,905"
Share Low,Arizona,BA.2.12.1 (Omicron),0.366501510,"1,905"
Share High,Arizona,BA.2.12.1 (Omicron),0.459272295,"1,905"
Share,Arizona,BA.4 (Omicron),0.014956759,"1,905"
Share Low,Arizona,BA.4 (Omicron),0.005243057,"1,905"
Share High,Arizona,BA.4 (Omicron),0.033189822,"1,905"
Share,Arizona,BA.5 (Omicron),0.011058819,"1,905"
Share Low,Arizona,BA.5 (Omicron),0.006520013,"1,905"
Share High,Arizona,BA.5 (Omicron),0.017515697,"1,905"
Share,Arizona,Other,0.000517437,"1,905"
Share Low,Arizona,Other,1.479927079e-07,"1,905"
Share High,Arizona,Other,0.005534471,"1,905"
Share,Arizona,P.1,0,"1,905"
Share Low,Arizona,P.1,0,"1,905"
Share High,Arizona,P.1,0,"1,905"
Share,Arizona,P.2,0,"1,905"
Share Low,Arizona,P.2,0,"1,905"
Share High,Arizona,P.2,0,"1,905"
Share,Arkansas,AY.1 (Delta),0,82
Share Low,Arkansas,AY.1 (Delta),0,82
Share High,Arkansas,AY.1 (Delta),0,82
Share,Arkansas,AY.2 (Delta),0,82
Share Low,Arkansas,AY.2 (Delta),0,82
Share High,Arkansas,AY.2 (Delta),0,82
Share,Arkansas,B.1.1.7 (Alpha),0,82
Share Low,Arkansas,B.1.1.7 (Alpha),0,82
Share High,Arkansas,B.1.1.7 (Alpha),0,82
Share,Arkansas,B.1.1.529 (Omicron),0,82
Share Low,Arkansas,B.1.1.529 (Omicron),0,82
Share High,Arkansas,B.1.1.529 (Omicron),0,82
Share,Arkansas,B.1.351,0,82
Share Low,Arkansas,B.1.351,0,82
Share High,Arkansas,B.1.351,0,82
Share,Arkansas,B.1.427/429,0,82
Share Low,Arkansas,B.1.427/429,0,82
Share High,Arkansas,B.1.427/429,0,82
Share,Arkansas,B.1.525,0,82
Share Low,Arkansas,B.1.525,0,82
Share High,Arkansas,B.1.525,0,82
Share,Arkansas,B.1.526 (Iota),0,82
Share Low,Arkansas,B.1.526 (Iota),0,82
Share High,Arkansas,B.1.526 (Iota),0,82
Share,Arkansas,B.1.617.1,0,82
Share Low,Arkansas,B.1.617.1,0,82
Share High,Arkansas,B.1.617.1,0,82
Share,Arkansas,B.1.617.2 (Delta),0,82
Share Low,Arkansas,B.1.617.2 (Delta),0,82
Share High,Arkansas,B.1.617.2 (Delta),0,82
Share,Arkansas,B.1.617.3,0,82
Share Low,Arkansas,B.1.617.3,0,82
Share High,Arkansas,B.1.617.3,0,82
Share,Arkansas,B.1.621 (Mu),0,82
Share Low,Arkansas,B.1.621 (Mu),0,82
Share High,Arkansas,B.1.621 (Mu),0,82
Share,Arkansas,BA.2 (Omicron),0.477645665,82
Share Low,Arkansas,BA.2 (Omicron),0.301216483,82
Share High,Arkansas,BA.2 (Omicron),0.658253014,82
Share,Arkansas,BA.2.12.1 (Omicron),0.489398181,82
Share Low,Arkansas,BA.2.12.1 (Omicron),0.332315534,82
Share High,Arkansas,BA.2.12.1 (Omicron),0.648027718,82
Share,Arkansas,BA.4 (Omicron),0.013679458,82
Share Low,Arkansas,BA.4 (Omicron),0.000487600,82
Share High,Arkansas,BA.4 (Omicron),0.068532161,82
Share,Arkansas,BA.5 (Omicron),0.019276716,82
Share Low,Arkansas,BA.5 (Omicron),0.001320714,82
Share High,Arkansas,BA.5 (Omicron),0.081050493,82
Share,Arkansas,Other,0,82
Share Low,Arkansas,Other,0,82
Share High,Arkansas,Other,0,82
Share,Arkansas,P.1,0,82
Share Low,Arkansas,P.1,0,82
Share High,Arkansas,P.1,0,82
Share,Arkansas,P.2,0,82
Share Low,Arkansas,P.2,0,82
Share High,Arkansas,P.2,0,82
Share,California,AY.1 (Delta),0,"11,041"
Share Low,California,AY.1 (Delta),0,"11,041"
Share High,California,AY.1 (Delta),0,"11,041"
Share,California,AY.2 (Delta),0,"11,041"
Share Low,California,AY.2 (Delta),0,"11,041"
Share High,California,AY.2 (Delta),0,"11,041"
Share,California,B.1.1.7 (Alpha),0,"11,041"
Share Low,California,B.1.1.7 (Alpha),0,"11,041"
Share High,California,B.1.1.7 (Alpha),0,"11,041"
Share,California,B.1.1.529 (Omicron),0.005644913,"11,041"
Share Low,California,B.1.1.529 (Omicron),0.002076004,"11,041"
Share High,California,B.1.1.529 (Omicron),0.012240026,"11,041"
Share,California,B.1.351,0,"11,041"
Share Low,California,B.1.351,0,"11,041"
Share High,California,B.1.351,0,"11,041"
Share,California,B.1.427/429,0,"11,041"
Share Low,California,B.1.427/429,0,"11,041"
Share High,California,B.1.427/429,0,"11,041"
Share,California,B.1.525,0,"11,041"
Share Low,California,B.1.525,0,"11,041"
Share High,California,B.1.525,0,"11,041"
Share,California,B.1.526 (Iota),0,"11,041"
Share Low,California,B.1.526 (Iota),0,"11,041"
Share High,California,B.1.526 (Iota),0,"11,041"
Share,California,B.1.617.1,0,"11,041"
Share Low,California,B.1.617.1,0,"11,041"
Share High,California,B.1.617.1,0,"11,041"
Share,California,B.1.617.2 (Delta),0,"11,041"
Share Low,California,B.1.617.2 (Delta),0,"11,041"
Share High,California,B.1.617.2 (Delta),0,"11,041"
Share,California,B.1.617.3,0,"11,041"
Share Low,California,B.1.617.3,0,"11,041"
Share High,California,B.1.617.3,0,"11,041"
Share,California,B.1.621 (Mu),0,"11,041"
Share Low,California,B.1.621 (Mu),0,"11,041"
Share High,California,B.1.621 (Mu),0,"11,041"
Share,California,BA.2 (Omicron),0.552405238,"11,041"
Share Low,California,BA.2 (Omicron),0.530505896,"11,041"
Share High,California,BA.2 (Omicron),0.574153543,"11,041"
Share,California,BA.2.12.1 (Omicron),0.414616585,"11,041"
Share Low,California,BA.2.12.1 (Omicron),0.392464101,"11,041"
Share High,California,BA.2.12.1 (Omicron),0.437030286,"11,041"
Share,California,BA.4 (Omicron),0.014862056,"11,041"
Share Low,California,BA.4 (Omicron),0.011007206,"11,041"
Share High,California,BA.4 (Omicron),0.019612683,"11,041"
Share,California,BA.5 (Omicron),0.009952999,"11,041"
Share Low,California,BA.5 (Omicron),0.006914186,"11,041"
Share High,California,BA.5 (Omicron),0.013861204,"11,041"
Share,California,Other,0.002518244,"11,041"
Share Low,California,Other,0.001341293,"11,041"
Share High,California,Other,0.004302941,"11,041"
Share,California,P.1,0,"11,041"
Share Low,California,P.1,0,"11,041"
Share High,California,P.1,0,"11,041"
Share,California,P.2,0,"11,041"
Share Low,California,P.2,0,"11,041"
Share High,California,P.2,0,"11,041"
Share,Colorado,AY.1 (Delta),0,481
Share Low,Colorado,AY.1 (Delta),0,481
Share High,Colorado,AY.1 (Delta),0,481
Share,Colorado,AY.2 (Delta),0,481
Share Low,Colorado,AY.2 (Delta),0,481
Share High,Colorado,AY.2 (Delta),0,481
Share,Colorado,B.1.1.7 (Alpha),0,481
Share Low,Colorado,B.1.1.7 (Alpha),0,481
Share High,Colorado,B.1.1.7 (Alpha),0,481
Share,Colorado,B.1.1.529 (Omicron),0.023132518,481
Share Low,Colorado,B.1.1.529 (Omicron),0.004439686,481
Share High,Colorado,B.1.1.529 (Omicron),0.068304665,481
Share,Colorado,B.1.351,0,481
Share Low,Colorado,B.1.351,0,481
Share High,Colorado,B.1.351,0,481
Share,Colorado,B.1.427/429,0,481
Share Low,Colorado,B.1.427/429,0,481
Share High,Colorado,B.1.427/429,0,481
Share,Colorado,B.1.525,0,481
Share Low,Colorado,B.1.525,0,481
Share High,Colorado,B.1.525,0,481
Share,Colorado,B.1.526 (Iota),0,481
Share Low,Colorado,B.1.526 (Iota),0,481
Share High,Colorado,B.1.526 (Iota),0,481
Share,Colorado,B.1.617.1,0,481
Share Low,Colorado,B.1.617.1,0,481
Share High,Colorado,B.1.617.1,0,481
Share,Colorado,B.1.617.2 (Delta),0,481
Share Low,Colorado,B.1.617.2 (Delta),0,481
Share High,Colorado,B.1.617.2 (Delta),0,481
Share,Colorado,B.1.617.3,0,481
Share Low,Colorado,B.1.617.3,0,481
Share High,Colorado,B.1.617.3,0,481
Share,Colorado,B.1.621 (Mu),0,481
Share Low,Colorado,B.1.621 (Mu),0,481
Share High,Colorado,B.1.621 (Mu),0,481
Share,Colorado,BA.2 (Omicron),0.470547020,481
Share Low,Colorado,BA.2 (Omicron),0.309743345,481
Share High,Colorado,BA.2 (Omicron),0.635951519,481
Share,Colorado,BA.2.12.1 (Omicron),0.471279919,481
Share Low,Colorado,BA.2.12.1 (Omicron),0.308791548,481
Share High,Colorado,BA.2.12.1 (Omicron),0.638346434,481
Share,Colorado,BA.4 (Omicron),0.027768901,481
Share Low,Colorado,BA.4 (Omicron),0.007842614,481
Share High,Colorado,BA.4 (Omicron),0.068578951,481
Share,Colorado,BA.5 (Omicron),0.005553780,481
Share Low,Colorado,BA.5 (Omicron),0.000147125,481
Share High,Colorado,BA.5 (Omicron),0.030256037,481
Share,Colorado,Other,0.001717851,481
Share Low,Colorado,Other,2.229259371e-05,481
Share High,Colorado,Other,0.010899784,481
Share,Colorado,P.1,0,481
Share Low,Colorado,P.1,0,481
Share High,Colorado,P.1,0,481
Share,Colorado,P.2,0,481
Share Low,Colorado,P.2,0,481
Share High,Colorado,P.2,0,481
Share,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,10
Share Low,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,10
Share High,Commonwealth of the Northern Mariana Islands,AY.1 (Delta),0,10
Share,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,10
Share Low,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,10
Share High,Commonwealth of the Northern Mariana Islands,AY.2 (Delta),0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7 (Alpha),0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,10
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,10
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,10
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,10
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),1,10
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,10
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,10
Share,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,10
Share Low,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,10
Share High,Commonwealth of the Northern Mariana Islands,BA.2.12.1 (Omicron),0,10
Share,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,10
Share Low,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,10
Share High,Commonwealth of the Northern Mariana Islands,BA.4 (Omicron),0,10
Share,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,10
Share Low,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,10
Share High,Commonwealth of the Northern Mariana Islands,BA.5 (Omicron),0,10
Share,Commonwealth of the Northern Mariana Islands,Other,0,10
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,10
Share High,Commonwealth of the Northern Mariana Islands,Other,0,10
Share,Commonwealth of the Northern Mariana Islands,P.1,0,10
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,10
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,10
Share,Commonwealth of the Northern Mariana Islands,P.2,0,10
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,10
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,10
Share,Connecticut,AY.1 (Delta),0,"2,241"
Share Low,Connecticut,AY.1 (Delta),0,"2,241"
Share High,Connecticut,AY.1 (Delta),0,"2,241"
Share,Connecticut,AY.2 (Delta),0,"2,241"
Share Low,Connecticut,AY.2 (Delta),0,"2,241"
Share High,Connecticut,AY.2 (Delta),0,"2,241"
Share,Connecticut,B.1.1.7 (Alpha),0,"2,241"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"2,241"
Share High,Connecticut,B.1.1.7 (Alpha),0,"2,241"
Share,Connecticut,B.1.1.529 (Omicron),0.003968209,"2,241"
Share Low,Connecticut,B.1.1.529 (Omicron),0.000749443,"2,241"
Share High,Connecticut,B.1.1.529 (Omicron),0.012006649,"2,241"
Share,Connecticut,B.1.351,0,"2,241"
Share Low,Connecticut,B.1.351,0,"2,241"
Share High,Connecticut,B.1.351,0,"2,241"
Share,Connecticut,B.1.427/429,0,"2,241"
Share Low,Connecticut,B.1.427/429,0,"2,241"
Share High,Connecticut,B.1.427/429,0,"2,241"
Share,Connecticut,B.1.525,0,"2,241"
Share Low,Connecticut,B.1.525,0,"2,241"
Share High,Connecticut,B.1.525,0,"2,241"
Share,Connecticut,B.1.526 (Iota),0,"2,241"
Share Low,Connecticut,B.1.526 (Iota),0,"2,241"
Share High,Connecticut,B.1.526 (Iota),0,"2,241"
Share,Connecticut,B.1.617.1,0,"2,241"
Share Low,Connecticut,B.1.617.1,0,"2,241"
Share High,Connecticut,B.1.617.1,0,"2,241"
Share,Connecticut,B.1.617.2 (Delta),0.000341439,"2,241"
Share Low,Connecticut,B.1.617.2 (Delta),4.256700947e-08,"2,241"
Share High,Connecticut,B.1.617.2 (Delta),0.003966243,"2,241"
Share,Connecticut,B.1.617.3,0,"2,241"
Share Low,Connecticut,B.1.617.3,0,"2,241"
Share High,Connecticut,B.1.617.3,0,"2,241"
Share,Connecticut,B.1.621 (Mu),0,"2,241"
Share Low,Connecticut,B.1.621 (Mu),0,"2,241"
Share High,Connecticut,B.1.621 (Mu),0,"2,241"
Share,Connecticut,BA.2 (Omicron),0.422101110,"2,241"
Share Low,Connecticut,BA.2 (Omicron),0.386686921,"2,241"
Share High,Connecticut,BA.2 (Omicron),0.458122194,"2,241"
Share,Connecticut,BA.2.12.1 (Omicron),0.559669971,"2,241"
Share Low,Connecticut,BA.2.12.1 (Omicron),0.521705389,"2,241"
Share High,Connecticut,BA.2.12.1 (Omicron),0.597121894,"2,241"
Share,Connecticut,BA.4 (Omicron),0.008019892,"2,241"
Share Low,Connecticut,BA.4 (Omicron),0.004757676,"2,241"
Share High,Connecticut,BA.4 (Omicron),0.012649676,"2,241"
Share,Connecticut,BA.5 (Omicron),0.005899389,"2,241"
Share Low,Connecticut,BA.5 (Omicron),0.003164054,"2,241"
Share High,Connecticut,BA.5 (Omicron),0.010023309,"2,241"
Share,Connecticut,Other,0,"2,241"
Share Low,Connecticut,Other,0,"2,241"
Share High,Connecticut,Other,0,"2,241"
Share,Connecticut,P.1,0,"2,241"
Share Low,Connecticut,P.1,0,"2,241"
Share High,Connecticut,P.1,0,"2,241"
Share,Connecticut,P.2,0,"2,241"
Share Low,Connecticut,P.2,0,"2,241"
Share High,Connecticut,P.2,0,"2,241"
Share,Delaware,AY.1 (Delta),0,444
Share Low,Delaware,AY.1 (Delta),0,444
Share High,Delaware,AY.1 (Delta),0,444
Share,Delaware,AY.2 (Delta),0,444
Share Low,Delaware,AY.2 (Delta),0,444
Share High,Delaware,AY.2 (Delta),0,444
Share,Delaware,B.1.1.7 (Alpha),0,444
Share Low,Delaware,B.1.1.7 (Alpha),0,444
Share High,Delaware,B.1.1.7 (Alpha),0,444
Share,Delaware,B.1.1.529 (Omicron),0.004602438,444
Share Low,Delaware,B.1.1.529 (Omicron),5.185313512e-06,444
Share High,Delaware,B.1.1.529 (Omicron),0.041514661,444
Share,Delaware,B.1.351,0,444
Share Low,Delaware,B.1.351,0,444
Share High,Delaware,B.1.351,0,444
Share,Delaware,B.1.427/429,0,444
Share Low,Delaware,B.1.427/429,0,444
Share High,Delaware,B.1.427/429,0,444
Share,Delaware,B.1.525,0,444
Share Low,Delaware,B.1.525,0,444
Share High,Delaware,B.1.525,0,444
Share,Delaware,B.1.526 (Iota),0,444
Share Low,Delaware,B.1.526 (Iota),0,444
