Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share High,Alabama,BA.4 (Omicron),0,21
Share,Alabama,BA.4.6 (Omicron),0,21
Share Low,Alabama,BA.4.6 (Omicron),0,21
Share High,Alabama,BA.4.6 (Omicron),0,21
Share,Alabama,BA.5 (Omicron),0,21
Share Low,Alabama,BA.5 (Omicron),0,21
Share High,Alabama,BA.5 (Omicron),0,21
Share,Alabama,BA.5.2.6 (Omicron),0,21
Share Low,Alabama,BA.5.2.6 (Omicron),0,21
Share High,Alabama,BA.5.2.6 (Omicron),0,21
Share,Alabama,BF.7 (Omicron),0,21
Share Low,Alabama,BF.7 (Omicron),0,21
Share High,Alabama,BF.7 (Omicron),0,21
Share,Alabama,BF.11 (Omicron),0,21
Share Low,Alabama,BF.11 (Omicron),0,21
Share High,Alabama,BF.11 (Omicron),0,21
Share,Alabama,BQ.1 (Omicron),0,21
Share Low,Alabama,BQ.1 (Omicron),0,21
Share High,Alabama,BQ.1 (Omicron),0,21
Share,Alabama,BQ.1.1 (Omicron),0,21
Share Low,Alabama,BQ.1.1 (Omicron),0,21
Share High,Alabama,BQ.1.1 (Omicron),0,21
Share,Alabama,XBB (Omicron),0.047619049,21
Share Low,Alabama,XBB (Omicron),8.462815458e-05,21
Share High,Alabama,XBB (Omicron),0.344809592,21
Share,Alabama,XBB.1.5 (Omircon),0.857142866,21
Share Low,Alabama,XBB.1.5 (Omircon),0.636575997,21
Share High,Alabama,XBB.1.5 (Omircon),0.969511032,21
Share,Alabama,XBB.1.5.1 (Omicron),0,21
Share Low,Alabama,XBB.1.5.1 (Omicron),0,21
Share High,Alabama,XBB.1.5.1 (Omicron),0,21
Share,Alabama,FD.2 (Omicron),0,21
Share Low,Alabama,FD.2 (Omicron),0,21
Share High,Alabama,FD.2 (Omicron),0,21
Share,Alabama,XBB.1.9.1 (Omicron),0,21
Share Low,Alabama,XBB.1.9.1 (Omicron),0,21
Share High,Alabama,XBB.1.9.1 (Omicron),0,21
Share,Alabama,XBB.1.9.2 (Omicron),0,21
Share Low,Alabama,XBB.1.9.2 (Omicron),0,21
Share High,Alabama,XBB.1.9.2 (Omicron),0,21
Share,Alabama,XBB.1.16 (Omicron),0,21
Share Low,Alabama,XBB.1.16 (Omicron),0,21
Share High,Alabama,XBB.1.16 (Omicron),0,21
Share,Alabama,Other,0,21
Share Low,Alabama,Other,0,21
Share High,Alabama,Other,0,21
Share,Alabama,P.1,0,21
Share Low,Alabama,P.1,0,21
Share High,Alabama,P.1,0,21
Share,Alabama,P.2,0,21
Share Low,Alabama,P.2,0,21
Share High,Alabama,P.2,0,21
Share,Alaska,AY.1 (Delta),0,64
Share Low,Alaska,AY.1 (Delta),0,64
Share High,Alaska,AY.1 (Delta),0,64
Share,Alaska,AY.2 (Delta),0,64
Share Low,Alaska,AY.2 (Delta),0,64
Share High,Alaska,AY.2 (Delta),0,64
Share,Alaska,B.1.1.7 (Alpha),0,64
Share Low,Alaska,B.1.1.7 (Alpha),0,64
Share High,Alaska,B.1.1.7 (Alpha),0,64
Share,Alaska,B.1.1.529 (Omicron),0,64
Share Low,Alaska,B.1.1.529 (Omicron),0,64
Share High,Alaska,B.1.1.529 (Omicron),0,64
Share,Alaska,B.1.351,0,64
Share Low,Alaska,B.1.351,0,64
Share High,Alaska,B.1.351,0,64
Share,Alaska,B.1.427/429 (Epsilon),0,64
Share Low,Alaska,B.1.427/429 (Epsilon),0,64
Share High,Alaska,B.1.427/429 (Epsilon),0,64
Share,Alaska,B.1.525,0,64
Share Low,Alaska,B.1.525,0,64
Share High,Alaska,B.1.525,0,64
Share,Alaska,B.1.526 (Iota),0,64
Share Low,Alaska,B.1.526 (Iota),0,64
Share High,Alaska,B.1.526 (Iota),0,64
Share,Alaska,B.1.617.1,0,64
Share Low,Alaska,B.1.617.1,0,64
Share High,Alaska,B.1.617.1,0,64
Share,Alaska,B.1.617.2 (Delta),0,64
Share Low,Alaska,B.1.617.2 (Delta),0,64
Share High,Alaska,B.1.617.2 (Delta),0,64
Share,Alaska,B.1.617.3,0,64
Share Low,Alaska,B.1.617.3,0,64
Share High,Alaska,B.1.617.3,0,64
Share,Alaska,B.1.621 (Mu),0,64
Share Low,Alaska,B.1.621 (Mu),0,64
Share High,Alaska,B.1.621 (Mu),0,64
Share,Alaska,BA.2 (Omicron),0.012883617,64
Share Low,Alaska,BA.2 (Omicron),0.000165625,64
Share High,Alaska,BA.2 (Omicron),0.079454131,64
Share,Alaska,BA.2.12.1 (Omicron),0,64
Share Low,Alaska,BA.2.12.1 (Omicron),0,64
Share High,Alaska,BA.2.12.1 (Omicron),0,64
Share,Alaska,BA.2.75 (Omicron),0,64
Share Low,Alaska,BA.2.75 (Omicron),0,64
Share High,Alaska,BA.2.75 (Omicron),0,64
Share,Alaska,BA.2.75.2 (Omicron),0,64
Share Low,Alaska,BA.2.75.2 (Omicron),0,64
Share High,Alaska,BA.2.75.2 (Omicron),0,64
Share,Alaska,CH.1.1 (Omicron),0.032940365,64
Share Low,Alaska,CH.1.1 (Omicron),0.004353298,64
Share High,Alaska,CH.1.1 (Omicron),0.110881910,64
Share,Alaska,BN.1 (Omicron),0,64
Share Low,Alaska,BN.1 (Omicron),0,64
Share High,Alaska,BN.1 (Omicron),0,64
Share,Alaska,BA.4 (Omicron),0,64
Share Low,Alaska,BA.4 (Omicron),0,64
Share High,Alaska,BA.4 (Omicron),0,64
Share,Alaska,BA.4.6 (Omicron),0,64
Share Low,Alaska,BA.4.6 (Omicron),0,64
Share High,Alaska,BA.4.6 (Omicron),0,64
Share,Alaska,BA.5 (Omicron),0.009993859,64
Share Low,Alaska,BA.5 (Omicron),4.129754961e-05,64
Share High,Alaska,BA.5 (Omicron),0.074523546,64
Share,Alaska,BA.5.2.6 (Omicron),0,64
Share Low,Alaska,BA.5.2.6 (Omicron),0,64
Share High,Alaska,BA.5.2.6 (Omicron),0,64
Share,Alaska,BF.7 (Omicron),0,64
Share Low,Alaska,BF.7 (Omicron),0,64
Share High,Alaska,BF.7 (Omicron),0,64
Share,Alaska,BF.11 (Omicron),0,64
Share Low,Alaska,BF.11 (Omicron),0,64
Share High,Alaska,BF.11 (Omicron),0,64
Share,Alaska,BQ.1 (Omicron),0.022946509,64
Share Low,Alaska,BQ.1 (Omicron),0.001583353,64
Share High,Alaska,BQ.1 (Omicron),0.095716573,64
Share,Alaska,BQ.1.1 (Omicron),0.072915800,64
Share Low,Alaska,BQ.1.1 (Omicron),0.022902474,64
Share High,Alaska,BQ.1.1 (Omicron),0.166182443,64
Share,Alaska,XBB (Omicron),0.040015377,64
Share Low,Alaska,XBB (Omicron),0.006919473,64
Share High,Alaska,XBB (Omicron),0.121196613,64
Share,Alaska,XBB.1.5 (Omircon),0.781172693,64
Share Low,Alaska,XBB.1.5 (Omircon),0.645734668,64
Share High,Alaska,XBB.1.5 (Omircon),0.883340240,64
Share,Alaska,XBB.1.5.1 (Omicron),0,64
Share Low,Alaska,XBB.1.5.1 (Omicron),0,64
Share High,Alaska,XBB.1.5.1 (Omicron),0,64
Share,Alaska,FD.2 (Omicron),0,64
Share Low,Alaska,FD.2 (Omicron),0,64
Share High,Alaska,FD.2 (Omicron),0,64
Share,Alaska,XBB.1.9.1 (Omicron),0.027131759,64
Share Low,Alaska,XBB.1.9.1 (Omicron),0.002602185,64
Share High,Alaska,XBB.1.9.1 (Omicron),0.102165125,64
Share,Alaska,XBB.1.9.2 (Omicron),0,64
Share Low,Alaska,XBB.1.9.2 (Omicron),0,64
Share High,Alaska,XBB.1.9.2 (Omicron),0,64
Share,Alaska,XBB.1.16 (Omicron),0,64
Share Low,Alaska,XBB.1.16 (Omicron),0,64
Share High,Alaska,XBB.1.16 (Omicron),0,64
Share,Alaska,Other,0,64
Share Low,Alaska,Other,0,64
Share High,Alaska,Other,0,64
Share,Alaska,P.1,0,64
Share Low,Alaska,P.1,0,64
Share High,Alaska,P.1,0,64
Share,Alaska,P.2,0,64
Share Low,Alaska,P.2,0,64
Share High,Alaska,P.2,0,64
Share,American Samoa,AY.1 (Delta),0,0
Share Low,American Samoa,AY.1 (Delta),0,0
Share High,American Samoa,AY.1 (Delta),0,0
Share,American Samoa,AY.2 (Delta),0,0
Share Low,American Samoa,AY.2 (Delta),0,0
Share High,American Samoa,AY.2 (Delta),0,0
Share,American Samoa,B.1.1.7 (Alpha),0,0
Share Low,American Samoa,B.1.1.7 (Alpha),0,0
Share High,American Samoa,B.1.1.7 (Alpha),0,0
Share,American Samoa,B.1.1.529 (Omicron),0,0
Share Low,American Samoa,B.1.1.529 (Omicron),0,0
Share High,American Samoa,B.1.1.529 (Omicron),0,0
Share,American Samoa,B.1.351,0,0
Share Low,American Samoa,B.1.351,0,0
Share High,American Samoa,B.1.351,0,0
Share,American Samoa,B.1.427/429 (Epsilon),0,0
Share Low,American Samoa,B.1.427/429 (Epsilon),0,0
Share High,American Samoa,B.1.427/429 (Epsilon),0,0
Share,American Samoa,B.1.525,0,0
Share Low,American Samoa,B.1.525,0,0
Share High,American Samoa,B.1.525,0,0
Share,American Samoa,B.1.526 (Iota),0,0
Share Low,American Samoa,B.1.526 (Iota),0,0
Share High,American Samoa,B.1.526 (Iota),0,0
Share,American Samoa,B.1.617.1,0,0
Share Low,American Samoa,B.1.617.1,0,0
Share High,American Samoa,B.1.617.1,0,0
Share,American Samoa,B.1.617.2 (Delta),0,0
Share Low,American Samoa,B.1.617.2 (Delta),0,0
Share High,American Samoa,B.1.617.2 (Delta),0,0
Share,American Samoa,B.1.617.3,0,0
Share Low,American Samoa,B.1.617.3,0,0
Share High,American Samoa,B.1.617.3,0,0
Share,American Samoa,B.1.621 (Mu),0,0
Share Low,American Samoa,B.1.621 (Mu),0,0
Share High,American Samoa,B.1.621 (Mu),0,0
Share,American Samoa,BA.2 (Omicron),0,0
Share Low,American Samoa,BA.2 (Omicron),0,0
Share High,American Samoa,BA.2 (Omicron),0,0
Share,American Samoa,BA.2.12.1 (Omicron),0,0
Share Low,American Samoa,BA.2.12.1 (Omicron),0,0
Share High,American Samoa,BA.2.12.1 (Omicron),0,0
Share,American Samoa,BA.2.75 (Omicron),0,0
Share Low,American Samoa,BA.2.75 (Omicron),0,0
Share High,American Samoa,BA.2.75 (Omicron),0,0
Share,American Samoa,BA.2.75.2 (Omicron),0,0
Share Low,American Samoa,BA.2.75.2 (Omicron),0,0
Share High,American Samoa,BA.2.75.2 (Omicron),0,0
Share,American Samoa,CH.1.1 (Omicron),0,0
Share Low,American Samoa,CH.1.1 (Omicron),0,0
Share High,American Samoa,CH.1.1 (Omicron),0,0
Share,American Samoa,BN.1 (Omicron),0,0
Share Low,American Samoa,BN.1 (Omicron),0,0
Share High,American Samoa,BN.1 (Omicron),0,0
Share,American Samoa,BA.4 (Omicron),0,0
Share Low,American Samoa,BA.4 (Omicron),0,0
Share High,American Samoa,BA.4 (Omicron),0,0
Share,American Samoa,BA.4.6 (Omicron),0,0
Share Low,American Samoa,BA.4.6 (Omicron),0,0
Share High,American Samoa,BA.4.6 (Omicron),0,0
Share,American Samoa,BA.5 (Omicron),0,0
Share Low,American Samoa,BA.5 (Omicron),0,0
Share High,American Samoa,BA.5 (Omicron),0,0
Share,American Samoa,BA.5.2.6 (Omicron),0,0
Share Low,American Samoa,BA.5.2.6 (Omicron),0,0
Share High,American Samoa,BA.5.2.6 (Omicron),0,0
Share,American Samoa,BF.7 (Omicron),0,0
Share Low,American Samoa,BF.7 (Omicron),0,0
Share High,American Samoa,BF.7 (Omicron),0,0
Share,American Samoa,BF.11 (Omicron),0,0
Share Low,American Samoa,BF.11 (Omicron),0,0
Share High,American Samoa,BF.11 (Omicron),0,0
Share,American Samoa,BQ.1 (Omicron),0,0
Share Low,American Samoa,BQ.1 (Omicron),0,0
Share High,American Samoa,BQ.1 (Omicron),0,0
Share,American Samoa,BQ.1.1 (Omicron),0,0
Share Low,American Samoa,BQ.1.1 (Omicron),0,0
Share High,American Samoa,BQ.1.1 (Omicron),0,0
Share,American Samoa,XBB (Omicron),0,0
Share Low,American Samoa,XBB (Omicron),0,0
Share High,American Samoa,XBB (Omicron),0,0
Share,American Samoa,XBB.1.5 (Omircon),0,0
Share Low,American Samoa,XBB.1.5 (Omircon),0,0
Share High,American Samoa,XBB.1.5 (Omircon),0,0
Share,American Samoa,XBB.1.5.1 (Omicron),0,0
Share Low,American Samoa,XBB.1.5.1 (Omicron),0,0
Share High,American Samoa,XBB.1.5.1 (Omicron),0,0
Share,American Samoa,FD.2 (Omicron),0,0
Share Low,American Samoa,FD.2 (Omicron),0,0
Share High,American Samoa,FD.2 (Omicron),0,0
Share,American Samoa,XBB.1.9.1 (Omicron),0,0
Share Low,American Samoa,XBB.1.9.1 (Omicron),0,0
Share High,American Samoa,XBB.1.9.1 (Omicron),0,0
Share,American Samoa,XBB.1.9.2 (Omicron),0,0
Share Low,American Samoa,XBB.1.9.2 (Omicron),0,0
Share High,American Samoa,XBB.1.9.2 (Omicron),0,0
Share,American Samoa,XBB.1.16 (Omicron),0,0
Share Low,American Samoa,XBB.1.16 (Omicron),0,0
Share High,American Samoa,XBB.1.16 (Omicron),0,0
Share,American Samoa,Other,0,0
Share Low,American Samoa,Other,0,0
Share High,American Samoa,Other,0,0
Share,American Samoa,P.1,0,0
Share Low,American Samoa,P.1,0,0
Share High,American Samoa,P.1,0,0
Share,American Samoa,P.2,0,0
Share Low,American Samoa,P.2,0,0
Share High,American Samoa,P.2,0,0
Share,Arizona,AY.1 (Delta),0,660
Share Low,Arizona,AY.1 (Delta),0,660
Share High,Arizona,AY.1 (Delta),0,660
Share,Arizona,AY.2 (Delta),0,660
Share Low,Arizona,AY.2 (Delta),0,660
Share High,Arizona,AY.2 (Delta),0,660
Share,Arizona,B.1.1.7 (Alpha),0,660
Share Low,Arizona,B.1.1.7 (Alpha),0,660
Share High,Arizona,B.1.1.7 (Alpha),0,660
Share,Arizona,B.1.1.529 (Omicron),0,660
Share Low,Arizona,B.1.1.529 (Omicron),0,660
Share High,Arizona,B.1.1.529 (Omicron),0,660
Share,Arizona,B.1.351,0,660
Share Low,Arizona,B.1.351,0,660
Share High,Arizona,B.1.351,0,660
Share,Arizona,B.1.427/429 (Epsilon),0,660
Share Low,Arizona,B.1.427/429 (Epsilon),0,660
Share High,Arizona,B.1.427/429 (Epsilon),0,660
Share,Arizona,B.1.525,0,660
Share Low,Arizona,B.1.525,0,660
Share High,Arizona,B.1.525,0,660
Share,Arizona,B.1.526 (Iota),0,660
Share Low,Arizona,B.1.526 (Iota),0,660
Share High,Arizona,B.1.526 (Iota),0,660
Share,Arizona,B.1.617.1,0,660
Share Low,Arizona,B.1.617.1,0,660
Share High,Arizona,B.1.617.1,0,660
Share,Arizona,B.1.617.2 (Delta),0,660
Share Low,Arizona,B.1.617.2 (Delta),0,660
Share High,Arizona,B.1.617.2 (Delta),0,660
Share,Arizona,B.1.617.3,0,660
Share Low,Arizona,B.1.617.3,0,660
Share High,Arizona,B.1.617.3,0,660
Share,Arizona,B.1.621 (Mu),0,660
Share Low,Arizona,B.1.621 (Mu),0,660
Share High,Arizona,B.1.621 (Mu),0,660
Share,Arizona,BA.2 (Omicron),0,660
Share Low,Arizona,BA.2 (Omicron),0,660
Share High,Arizona,BA.2 (Omicron),0,660
Share,Arizona,BA.2.12.1 (Omicron),0,660
Share Low,Arizona,BA.2.12.1 (Omicron),0,660
Share High,Arizona,BA.2.12.1 (Omicron),0,660
Share,Arizona,BA.2.75 (Omicron),0.001389216,660
Share Low,Arizona,BA.2.75 (Omicron),8.022156180e-06,660
Share High,Arizona,BA.2.75 (Omicron),0.010132346,660
Share,Arizona,BA.2.75.2 (Omicron),0,660
Share Low,Arizona,BA.2.75.2 (Omicron),0,660
Share High,Arizona,BA.2.75.2 (Omicron),0,660
Share,Arizona,CH.1.1 (Omicron),0.007346453,660
Share Low,Arizona,CH.1.1 (Omicron),0.002336697,660
Share High,Arizona,CH.1.1 (Omicron),0.017269233,660
Share,Arizona,BN.1 (Omicron),0.001678881,660
Share Low,Arizona,BN.1 (Omicron),9.680857147e-06,660
Share High,Arizona,BN.1 (Omicron),0.012236491,660
Share,Arizona,BA.4 (Omicron),0,660
Share Low,Arizona,BA.4 (Omicron),0,660
Share High,Arizona,BA.4 (Omicron),0,660
Share,Arizona,BA.4.6 (Omicron),0,660
Share Low,Arizona,BA.4.6 (Omicron),0,660
Share High,Arizona,BA.4.6 (Omicron),0,660
Share,Arizona,BA.5 (Omicron),0.001389216,660
Share Low,Arizona,BA.5 (Omicron),2.639387094e-05,660
Share High,Arizona,BA.5 (Omicron),0.008194292,660
Share,Arizona,BA.5.2.6 (Omicron),0,660
Share Low,Arizona,BA.5.2.6 (Omicron),0,660
Share High,Arizona,BA.5.2.6 (Omicron),0,660
Share,Arizona,BF.7 (Omicron),0,660
Share Low,Arizona,BF.7 (Omicron),0,660
Share High,Arizona,BF.7 (Omicron),0,660
Share,Arizona,BF.11 (Omicron),0,660
Share Low,Arizona,BF.11 (Omicron),0,660
Share High,Arizona,BF.11 (Omicron),0,660
Share,Arizona,BQ.1 (Omicron),0.014930170,660
Share Low,Arizona,BQ.1 (Omicron),0.006159382,660
Share High,Arizona,BQ.1 (Omicron),0.030105287,660
Share,Arizona,BQ.1.1 (Omicron),0.039598037,660
Share Low,Arizona,BQ.1.1 (Omicron),0.014977938,660
Share High,Arizona,BQ.1.1 (Omicron),0.083203256,660
Share,Arizona,XBB (Omicron),0.021246940,660
Share Low,Arizona,XBB (Omicron),0.011670044,660
Share High,Arizona,XBB (Omicron),0.035377644,660
Share,Arizona,XBB.1.5 (Omircon),0.877202988,660
Share Low,Arizona,XBB.1.5 (Omircon),0.843090057,660
Share High,Arizona,XBB.1.5 (Omircon),0.906201184,660
Share,Arizona,XBB.1.5.1 (Omicron),0.005923922,660
Share Low,Arizona,XBB.1.5.1 (Omicron),0.000943243,660
Share High,Arizona,XBB.1.5.1 (Omicron),0.019183988,660
Share,Arizona,FD.2 (Omicron),0.008182133,660
Share Low,Arizona,FD.2 (Omicron),0.000931763,660
Share High,Arizona,FD.2 (Omicron),0.029889224,660
Share,Arizona,XBB.1.9.1 (Omicron),0.014183446,660
Share Low,Arizona,XBB.1.9.1 (Omicron),0.004602776,660
Share High,Arizona,XBB.1.9.1 (Omicron),0.032857463,660
Share,Arizona,XBB.1.9.2 (Omicron),0.005044166,660
Share Low,Arizona,XBB.1.9.2 (Omicron),0.001160959,660
Share High,Arizona,XBB.1.9.2 (Omicron),0.013965600,660
Share,Arizona,XBB.1.16 (Omicron),0,660
Share Low,Arizona,XBB.1.16 (Omicron),0,660
Share High,Arizona,XBB.1.16 (Omicron),0,660
Share,Arizona,Other,0.001884448,660
Share Low,Arizona,Other,4.381049439e-05,660
Share High,Arizona,Other,0.010647327,660
Share,Arizona,P.1,0,660
Share Low,Arizona,P.1,0,660
Share High,Arizona,P.1,0,660
Share,Arizona,P.2,0,660
Share Low,Arizona,P.2,0,660
Share High,Arizona,P.2,0,660
Share,Arkansas,AY.1 (Delta),0,28
Share Low,Arkansas,AY.1 (Delta),0,28
Share High,Arkansas,AY.1 (Delta),0,28
Share,Arkansas,AY.2 (Delta),0,28
Share Low,Arkansas,AY.2 (Delta),0,28
Share High,Arkansas,AY.2 (Delta),0,28
Share,Arkansas,B.1.1.7 (Alpha),0,28
Share Low,Arkansas,B.1.1.7 (Alpha),0,28
Share High,Arkansas,B.1.1.7 (Alpha),0,28
Share,Arkansas,B.1.1.529 (Omicron),0,28
Share Low,Arkansas,B.1.1.529 (Omicron),0,28
Share High,Arkansas,B.1.1.529 (Omicron),0,28
Share,Arkansas,B.1.351,0,28
Share Low,Arkansas,B.1.351,0,28
Share High,Arkansas,B.1.351,0,28
Share,Arkansas,B.1.427/429 (Epsilon),0,28
Share Low,Arkansas,B.1.427/429 (Epsilon),0,28
Share High,Arkansas,B.1.427/429 (Epsilon),0,28
Share,Arkansas,B.1.525,0,28
Share Low,Arkansas,B.1.525,0,28
Share High,Arkansas,B.1.525,0,28
Share,Arkansas,B.1.526 (Iota),0,28
Share Low,Arkansas,B.1.526 (Iota),0,28
Share High,Arkansas,B.1.526 (Iota),0,28
Share,Arkansas,B.1.617.1,0,28
Share Low,Arkansas,B.1.617.1,0,28
Share High,Arkansas,B.1.617.1,0,28
Share,Arkansas,B.1.617.2 (Delta),0,28
Share Low,Arkansas,B.1.617.2 (Delta),0,28
Share High,Arkansas,B.1.617.2 (Delta),0,28
Share,Arkansas,B.1.617.3,0,28
Share Low,Arkansas,B.1.617.3,0,28
Share High,Arkansas,B.1.617.3,0,28
Share,Arkansas,B.1.621 (Mu),0,28
Share Low,Arkansas,B.1.621 (Mu),0,28
Share High,Arkansas,B.1.621 (Mu),0,28
Share,Arkansas,BA.2 (Omicron),0,28
Share Low,Arkansas,BA.2 (Omicron),0,28
Share High,Arkansas,BA.2 (Omicron),0,28
Share,Arkansas,BA.2.12.1 (Omicron),0,28
Share Low,Arkansas,BA.2.12.1 (Omicron),0,28
Share High,Arkansas,BA.2.12.1 (Omicron),0,28
Share,Arkansas,BA.2.75 (Omicron),0,28
Share Low,Arkansas,BA.2.75 (Omicron),0,28
Share High,Arkansas,BA.2.75 (Omicron),0,28
Share,Arkansas,BA.2.75.2 (Omicron),0,28
Share Low,Arkansas,BA.2.75.2 (Omicron),0,28
Share High,Arkansas,BA.2.75.2 (Omicron),0,28
Share,Arkansas,CH.1.1 (Omicron),0,28
Share Low,Arkansas,CH.1.1 (Omicron),0,28
Share High,Arkansas,CH.1.1 (Omicron),0,28
Share,Arkansas,BN.1 (Omicron),0,28
Share Low,Arkansas,BN.1 (Omicron),0,28
Share High,Arkansas,BN.1 (Omicron),0,28
Share,Arkansas,BA.4 (Omicron),0,28
Share Low,Arkansas,BA.4 (Omicron),0,28
Share High,Arkansas,BA.4 (Omicron),0,28
Share,Arkansas,BA.4.6 (Omicron),0,28
Share Low,Arkansas,BA.4.6 (Omicron),0,28
Share High,Arkansas,BA.4.6 (Omicron),0,28
Share,Arkansas,BA.5 (Omicron),0,28
Share Low,Arkansas,BA.5 (Omicron),0,28
Share High,Arkansas,BA.5 (Omicron),0,28
Share,Arkansas,BA.5.2.6 (Omicron),0,28
Share Low,Arkansas,BA.5.2.6 (Omicron),0,28
Share High,Arkansas,BA.5.2.6 (Omicron),0,28
Share,Arkansas,BF.7 (Omicron),0,28
Share Low,Arkansas,BF.7 (Omicron),0,28
Share High,Arkansas,BF.7 (Omicron),0,28
Share,Arkansas,BF.11 (Omicron),0,28
Share Low,Arkansas,BF.11 (Omicron),0,28
Share High,Arkansas,BF.11 (Omicron),0,28
Share,Arkansas,BQ.1 (Omicron),0,28
Share Low,Arkansas,BQ.1 (Omicron),0,28
Share High,Arkansas,BQ.1 (Omicron),0,28
Share,Arkansas,BQ.1.1 (Omicron),0.073883839,28
Share Low,Arkansas,BQ.1.1 (Omicron),0.009567186,28
Share High,Arkansas,BQ.1.1 (Omicron),0.238396317,28
Share,Arkansas,XBB (Omicron),0,28
Share Low,Arkansas,XBB (Omicron),0,28
Share High,Arkansas,XBB (Omicron),0,28
Share,Arkansas,XBB.1.5 (Omircon),0.880580842,28
Share Low,Arkansas,XBB.1.5 (Omircon),0.661581576,28
Share High,Arkansas,XBB.1.5 (Omircon),0.980221152,28
Share,Arkansas,XBB.1.5.1 (Omicron),0.045535345,28
Share Low,Arkansas,XBB.1.5.1 (Omicron),0.000688706,28
Share High,Arkansas,XBB.1.5.1 (Omicron),0.250653416,28
Share,Arkansas,FD.2 (Omicron),0,28
Share Low,Arkansas,FD.2 (Omicron),0,28
Share High,Arkansas,FD.2 (Omicron),0,28
Share,Arkansas,XBB.1.9.1 (Omicron),0,28
Share Low,Arkansas,XBB.1.9.1 (Omicron),0,28
Share High,Arkansas,XBB.1.9.1 (Omicron),0,28
Share,Arkansas,XBB.1.9.2 (Omicron),0,28
Share Low,Arkansas,XBB.1.9.2 (Omicron),0,28
Share High,Arkansas,XBB.1.9.2 (Omicron),0,28
Share,Arkansas,XBB.1.16 (Omicron),0,28
Share Low,Arkansas,XBB.1.16 (Omicron),0,28
Share High,Arkansas,XBB.1.16 (Omicron),0,28
Share,Arkansas,Other,0,28
Share Low,Arkansas,Other,0,28
Share High,Arkansas,Other,0,28
Share,Arkansas,P.1,0,28
Share Low,Arkansas,P.1,0,28
Share High,Arkansas,P.1,0,28
Share,Arkansas,P.2,0,28
Share Low,Arkansas,P.2,0,28
Share High,Arkansas,P.2,0,28
Share,California,AY.1 (Delta),0,"5,240"
Share Low,California,AY.1 (Delta),0,"5,240"
Share High,California,AY.1 (Delta),0,"5,240"
Share,California,AY.2 (Delta),0,"5,240"
Share Low,California,AY.2 (Delta),0,"5,240"
Share High,California,AY.2 (Delta),0,"5,240"
Share,California,B.1.1.7 (Alpha),0,"5,240"
Share Low,California,B.1.1.7 (Alpha),0,"5,240"
