Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share High,Arkansas,B.1.1.7,0,279
Share,Arkansas,B.1.351,0,279
Share Low,Arkansas,B.1.351,0,279
Share High,Arkansas,B.1.351,0,279
Share,Arkansas,B.1.427/429,0,279
Share Low,Arkansas,B.1.427/429,0,279
Share High,Arkansas,B.1.427/429,0,279
Share,Arkansas,B.1.525,0,279
Share Low,Arkansas,B.1.525,0,279
Share High,Arkansas,B.1.525,0,279
Share,Arkansas,B.1.526,0,279
Share Low,Arkansas,B.1.526,0,279
Share High,Arkansas,B.1.526,0,279
Share,Arkansas,B.1.617.1,0,279
Share Low,Arkansas,B.1.617.1,0,279
Share High,Arkansas,B.1.617.1,0,279
Share,Arkansas,B.1.617.2,0.989803195,279
Share Low,Arkansas,B.1.617.2,0.909640133,279
Share High,Arkansas,B.1.617.2,0.999989033,279
Share,Arkansas,B.1.617.3,0,279
Share Low,Arkansas,B.1.617.3,0,279
Share High,Arkansas,B.1.617.3,0,279
Share,Arkansas,B.1.621,0,279
Share Low,Arkansas,B.1.621,0,279
Share High,Arkansas,B.1.621,0,279
Share,Arkansas,Other,0.010196827,279
Share Low,Arkansas,Other,1.097389668e-05,279
Share High,Arkansas,Other,0.090359852,279
Share,Arkansas,P.1,0,279
Share Low,Arkansas,P.1,0,279
Share High,Arkansas,P.1,0,279
Share,Arkansas,P.2,0,279
Share Low,Arkansas,P.2,0,279
Share High,Arkansas,P.2,0,279
Share,California,AY.1,0.003409185,"19,971"
Share Low,California,AY.1,0.002206946,"19,971"
Share High,California,AY.1,0.005029404,"19,971"
Share,California,AY.2,0,"19,971"
Share Low,California,AY.2,0,"19,971"
Share High,California,AY.2,0,"19,971"
Share,California,B.1.1.7,0,"19,971"
Share Low,California,B.1.1.7,0,"19,971"
Share High,California,B.1.1.7,0,"19,971"
Share,California,B.1.351,0,"19,971"
Share Low,California,B.1.351,0,"19,971"
Share High,California,B.1.351,0,"19,971"
Share,California,B.1.427/429,0,"19,971"
Share Low,California,B.1.427/429,0,"19,971"
Share High,California,B.1.427/429,0,"19,971"
Share,California,B.1.525,0,"19,971"
Share Low,California,B.1.525,0,"19,971"
Share High,California,B.1.525,0,"19,971"
Share,California,B.1.526,0,"19,971"
Share Low,California,B.1.526,0,"19,971"
Share High,California,B.1.526,0,"19,971"
Share,California,B.1.617.1,0,"19,971"
Share Low,California,B.1.617.1,0,"19,971"
Share High,California,B.1.617.1,0,"19,971"
Share,California,B.1.617.2,0.991590738,"19,971"
Share Low,California,B.1.617.2,0.974878371,"19,971"
Share High,California,B.1.617.2,0.998379111,"19,971"
Share,California,B.1.617.3,0,"19,971"
Share Low,California,B.1.617.3,0,"19,971"
Share High,California,B.1.617.3,0,"19,971"
Share,California,B.1.621,0,"19,971"
Share Low,California,B.1.621,0,"19,971"
Share High,California,B.1.621,0,"19,971"
Share,California,Other,0.005000053,"19,971"
Share Low,California,Other,5.282630809e-05,"19,971"
Share High,California,Other,0.032626443,"19,971"
Share,California,P.1,0,"19,971"
Share Low,California,P.1,0,"19,971"
Share High,California,P.1,0,"19,971"
Share,California,P.2,0,"19,971"
Share Low,California,P.2,0,"19,971"
Share High,California,P.2,0,"19,971"
Share,Colorado,AY.1,0,"8,866"
Share Low,Colorado,AY.1,0,"8,866"
Share High,Colorado,AY.1,0,"8,866"
Share,Colorado,AY.2,6.771361222e-05,"8,866"
Share Low,Colorado,AY.2,2.008074489e-07,"8,866"
Share High,Colorado,AY.2,0.000548007,"8,866"
Share,Colorado,B.1.1.7,0.000231389,"8,866"
Share Low,Colorado,B.1.1.7,2.915199548e-05,"8,866"
Share High,Colorado,B.1.1.7,0.000823837,"8,866"
Share,Colorado,B.1.351,0,"8,866"
Share Low,Colorado,B.1.351,0,"8,866"
Share High,Colorado,B.1.351,0,"8,866"
Share,Colorado,B.1.427/429,0,"8,866"
Share Low,Colorado,B.1.427/429,0,"8,866"
Share High,Colorado,B.1.427/429,0,"8,866"
Share,Colorado,B.1.525,0,"8,866"
Share Low,Colorado,B.1.525,0,"8,866"
Share High,Colorado,B.1.525,0,"8,866"
Share,Colorado,B.1.526,0,"8,866"
Share Low,Colorado,B.1.526,0,"8,866"
Share High,Colorado,B.1.526,0,"8,866"
Share,Colorado,B.1.617.1,0,"8,866"
Share Low,Colorado,B.1.617.1,0,"8,866"
Share High,Colorado,B.1.617.1,0,"8,866"
Share,Colorado,B.1.617.2,0.994484246,"8,866"
Share Low,Colorado,B.1.617.2,0.967064559,"8,866"
Share High,Colorado,B.1.617.2,0.999906480,"8,866"
Share,Colorado,B.1.617.3,0,"8,866"
Share Low,Colorado,B.1.617.3,0,"8,866"
Share High,Colorado,B.1.617.3,0,"8,866"
Share,Colorado,B.1.621,0,"8,866"
Share Low,Colorado,B.1.621,0,"8,866"
Share High,Colorado,B.1.621,0,"8,866"
Share,Colorado,Other,0.005216629,"8,866"
Share Low,Colorado,Other,5.232694821e-05,"8,866"
Share High,Colorado,Other,0.034328088,"8,866"
Share,Colorado,P.1,0,"8,866"
Share Low,Colorado,P.1,0,"8,866"
Share High,Colorado,P.1,0,"8,866"
Share,Colorado,P.2,0,"8,866"
Share Low,Colorado,P.2,0,"8,866"
Share High,Colorado,P.2,0,"8,866"
Share,Commonwealth of the Northern Mariana Islands,AY.1,0,28
Share Low,Commonwealth of the Northern Mariana Islands,AY.1,0,28
Share High,Commonwealth of the Northern Mariana Islands,AY.1,0,28
Share,Commonwealth of the Northern Mariana Islands,AY.2,0,28
Share Low,Commonwealth of the Northern Mariana Islands,AY.2,0,28
Share High,Commonwealth of the Northern Mariana Islands,AY.2,0,28
Share,Commonwealth of the Northern Mariana Islands,B.1.1.7,0,28
Share Low,Commonwealth of the Northern Mariana Islands,B.1.1.7,0,28
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.7,0,28
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,28
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,28
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,28
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,28
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,28
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,28
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,28
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,28
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,28
Share,Commonwealth of the Northern Mariana Islands,B.1.526,0,28
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526,0,28
Share High,Commonwealth of the Northern Mariana Islands,B.1.526,0,28
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,28
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,28
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,28
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2,1,28
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2,0,28
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2,0,28
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,28
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,28
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,28
Share,Commonwealth of the Northern Mariana Islands,B.1.621,0,28
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621,0,28
Share High,Commonwealth of the Northern Mariana Islands,B.1.621,0,28
Share,Commonwealth of the Northern Mariana Islands,Other,0,28
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,28
Share High,Commonwealth of the Northern Mariana Islands,Other,0,28
Share,Commonwealth of the Northern Mariana Islands,P.1,0,28
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,28
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,28
Share,Commonwealth of the Northern Mariana Islands,P.2,0,28
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,28
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,28
Share,Connecticut,AY.1,0,"1,328"
Share Low,Connecticut,AY.1,0,"1,328"
Share High,Connecticut,AY.1,0,"1,328"
Share,Connecticut,AY.2,0,"1,328"
Share Low,Connecticut,AY.2,0,"1,328"
Share High,Connecticut,AY.2,0,"1,328"
Share,Connecticut,B.1.1.7,0,"1,328"
Share Low,Connecticut,B.1.1.7,0,"1,328"
Share High,Connecticut,B.1.1.7,0,"1,328"
Share,Connecticut,B.1.351,0,"1,328"
Share Low,Connecticut,B.1.351,0,"1,328"
Share High,Connecticut,B.1.351,0,"1,328"
Share,Connecticut,B.1.427/429,0,"1,328"
Share Low,Connecticut,B.1.427/429,0,"1,328"
Share High,Connecticut,B.1.427/429,0,"1,328"
Share,Connecticut,B.1.525,0,"1,328"
Share Low,Connecticut,B.1.525,0,"1,328"
Share High,Connecticut,B.1.525,0,"1,328"
Share,Connecticut,B.1.526,0,"1,328"
Share Low,Connecticut,B.1.526,0,"1,328"
Share High,Connecticut,B.1.526,0,"1,328"
Share,Connecticut,B.1.617.1,0,"1,328"
Share Low,Connecticut,B.1.617.1,0,"1,328"
Share High,Connecticut,B.1.617.1,0,"1,328"
Share,Connecticut,B.1.617.2,0.999401987,"1,328"
Share Low,Connecticut,B.1.617.2,0.995077789,"1,328"
Share High,Connecticut,B.1.617.2,0.999998450,"1,328"
Share,Connecticut,B.1.617.3,0,"1,328"
Share Low,Connecticut,B.1.617.3,0,"1,328"
Share High,Connecticut,B.1.617.3,0,"1,328"
Share,Connecticut,B.1.621,0,"1,328"
Share Low,Connecticut,B.1.621,0,"1,328"
Share High,Connecticut,B.1.621,0,"1,328"
Share,Connecticut,Other,0.000598028,"1,328"
Share Low,Connecticut,Other,1.550338197e-06,"1,328"
Share High,Connecticut,Other,0.004922209,"1,328"
Share,Connecticut,P.1,0,"1,328"
Share Low,Connecticut,P.1,0,"1,328"
Share High,Connecticut,P.1,0,"1,328"
Share,Connecticut,P.2,0,"1,328"
Share Low,Connecticut,P.2,0,"1,328"
Share High,Connecticut,P.2,0,"1,328"
Share,Delaware,AY.1,0,346
Share Low,Delaware,AY.1,0,346
Share High,Delaware,AY.1,0,346
Share,Delaware,AY.2,0,346
Share Low,Delaware,AY.2,0,346
Share High,Delaware,AY.2,0,346
Share,Delaware,B.1.1.7,0,346
Share Low,Delaware,B.1.1.7,0,346
Share High,Delaware,B.1.1.7,0,346
Share,Delaware,B.1.351,0,346
Share Low,Delaware,B.1.351,0,346
Share High,Delaware,B.1.351,0,346
Share,Delaware,B.1.427/429,0,346
Share Low,Delaware,B.1.427/429,0,346
Share High,Delaware,B.1.427/429,0,346
Share,Delaware,B.1.525,0,346
Share Low,Delaware,B.1.525,0,346
Share High,Delaware,B.1.525,0,346
Share,Delaware,B.1.526,0,346
Share Low,Delaware,B.1.526,0,346
Share High,Delaware,B.1.526,0,346
Share,Delaware,B.1.617.1,0,346
Share Low,Delaware,B.1.617.1,0,346
Share High,Delaware,B.1.617.1,0,346
Share,Delaware,B.1.617.2,0.994799733,346
Share Low,Delaware,B.1.617.2,0.953612030,346
Share High,Delaware,B.1.617.2,0.999993682,346
Share,Delaware,B.1.617.3,0,346
Share Low,Delaware,B.1.617.3,0,346
Share High,Delaware,B.1.617.3,0,346
Share,Delaware,B.1.621,0,346
Share Low,Delaware,B.1.621,0,346
Share High,Delaware,B.1.621,0,346
Share,Delaware,Other,0.005200296,346
Share Low,Delaware,Other,6.297017080e-06,346
Share High,Delaware,Other,0.046387978,346
Share,Delaware,P.1,0,346
Share Low,Delaware,P.1,0,346
Share High,Delaware,P.1,0,346
Share,Delaware,P.2,0,346
Share Low,Delaware,P.2,0,346
Share High,Delaware,P.2,0,346
Share,District of Columbia,AY.1,0,234
Share Low,District of Columbia,AY.1,0,234
Share High,District of Columbia,AY.1,0,234
Share,District of Columbia,AY.2,0,234
Share Low,District of Columbia,AY.2,0,234
Share High,District of Columbia,AY.2,0,234
Share,District of Columbia,B.1.1.7,0,234
Share Low,District of Columbia,B.1.1.7,0,234
Share High,District of Columbia,B.1.1.7,0,234
Share,District of Columbia,B.1.351,0,234
Share Low,District of Columbia,B.1.351,0,234
Share High,District of Columbia,B.1.351,0,234
Share,District of Columbia,B.1.427/429,0,234
Share Low,District of Columbia,B.1.427/429,0,234
Share High,District of Columbia,B.1.427/429,0,234
Share,District of Columbia,B.1.525,0,234
Share Low,District of Columbia,B.1.525,0,234
Share High,District of Columbia,B.1.525,0,234
Share,District of Columbia,B.1.526,0,234
Share Low,District of Columbia,B.1.526,0,234
Share High,District of Columbia,B.1.526,0,234
Share,District of Columbia,B.1.617.1,0,234
Share Low,District of Columbia,B.1.617.1,0,234
Share High,District of Columbia,B.1.617.1,0,234
Share,District of Columbia,B.1.617.2,1,234
Share Low,District of Columbia,B.1.617.2,0,234
Share High,District of Columbia,B.1.617.2,0,234
Share,District of Columbia,B.1.617.3,0,234
Share Low,District of Columbia,B.1.617.3,0,234
Share High,District of Columbia,B.1.617.3,0,234
Share,District of Columbia,B.1.621,0,234
Share Low,District of Columbia,B.1.621,0,234
Share High,District of Columbia,B.1.621,0,234
Share,District of Columbia,Other,0,234
Share Low,District of Columbia,Other,0,234
Share High,District of Columbia,Other,0,234
Share,District of Columbia,P.1,0,234
Share Low,District of Columbia,P.1,0,234
Share High,District of Columbia,P.1,0,234
Share,District of Columbia,P.2,0,234
Share Low,District of Columbia,P.2,0,234
Share High,District of Columbia,P.2,0,234
Share,Federated States of Micronesia,AY.1,,0
Share Low,Federated States of Micronesia,AY.1,0,0
Share High,Federated States of Micronesia,AY.1,0,0
Share,Federated States of Micronesia,AY.2,,0
Share Low,Federated States of Micronesia,AY.2,0,0
Share High,Federated States of Micronesia,AY.2,0,0
Share,Federated States of Micronesia,B.1.1.7,,0
Share Low,Federated States of Micronesia,B.1.1.7,0,0
Share High,Federated States of Micronesia,B.1.1.7,0,0
Share,Federated States of Micronesia,B.1.351,,0
Share Low,Federated States of Micronesia,B.1.351,0,0
Share High,Federated States of Micronesia,B.1.351,0,0
Share,Federated States of Micronesia,B.1.427/429,,0
Share Low,Federated States of Micronesia,B.1.427/429,0,0
Share High,Federated States of Micronesia,B.1.427/429,0,0
Share,Federated States of Micronesia,B.1.525,,0
Share Low,Federated States of Micronesia,B.1.525,0,0
Share High,Federated States of Micronesia,B.1.525,0,0
Share,Federated States of Micronesia,B.1.526,,0
Share Low,Federated States of Micronesia,B.1.526,0,0
Share High,Federated States of Micronesia,B.1.526,0,0
Share,Federated States of Micronesia,B.1.617.1,,0
Share Low,Federated States of Micronesia,B.1.617.1,0,0
Share High,Federated States of Micronesia,B.1.617.1,0,0
Share,Federated States of Micronesia,B.1.617.2,,0
Share Low,Federated States of Micronesia,B.1.617.2,0,0
Share High,Federated States of Micronesia,B.1.617.2,0,0
Share,Federated States of Micronesia,B.1.617.3,,0
Share Low,Federated States of Micronesia,B.1.617.3,0,0
Share High,Federated States of Micronesia,B.1.617.3,0,0
Share,Federated States of Micronesia,B.1.621,,0
Share Low,Federated States of Micronesia,B.1.621,0,0
Share High,Federated States of Micronesia,B.1.621,0,0
Share,Federated States of Micronesia,Other,,0
Share Low,Federated States of Micronesia,Other,0,0
Share High,Federated States of Micronesia,Other,0,0
Share,Federated States of Micronesia,P.1,,0
Share Low,Federated States of Micronesia,P.1,0,0
Share High,Federated States of Micronesia,P.1,0,0
Share,Federated States of Micronesia,P.2,,0
Share Low,Federated States of Micronesia,P.2,0,0
Share High,Federated States of Micronesia,P.2,0,0
Share,Florida,AY.1,0.000224640,"3,217"
Share Low,Florida,AY.1,1.668772370e-06,"3,217"
Share High,Florida,AY.1,0.001578653,"3,217"
Share,Florida,AY.2,0,"3,217"
Share Low,Florida,AY.2,0,"3,217"
Share High,Florida,AY.2,0,"3,217"
Share,Florida,B.1.1.7,0,"3,217"
Share Low,Florida,B.1.1.7,0,"3,217"
Share High,Florida,B.1.1.7,0,"3,217"
Share,Florida,B.1.351,0,"3,217"
Share Low,Florida,B.1.351,0,"3,217"
Share High,Florida,B.1.351,0,"3,217"
Share,Florida,B.1.427/429,0,"3,217"
Share Low,Florida,B.1.427/429,0,"3,217"
Share High,Florida,B.1.427/429,0,"3,217"
Share,Florida,B.1.525,0,"3,217"
Share Low,Florida,B.1.525,0,"3,217"
Share High,Florida,B.1.525,0,"3,217"
Share,Florida,B.1.526,0,"3,217"
Share Low,Florida,B.1.526,0,"3,217"
Share High,Florida,B.1.526,0,"3,217"
Share,Florida,B.1.617.1,0,"3,217"
Share Low,Florida,B.1.617.1,0,"3,217"
Share High,Florida,B.1.617.1,0,"3,217"
Share,Florida,B.1.617.2,0.986930311,"3,217"
Share Low,Florida,B.1.617.2,0.942343712,"3,217"
Share High,Florida,B.1.617.2,0.999219537,"3,217"
Share,Florida,B.1.617.3,0,"3,217"
Share Low,Florida,B.1.617.3,0,"3,217"
Share High,Florida,B.1.617.3,0,"3,217"
Share,Florida,B.1.621,0.000257852,"3,217"
Share Low,Florida,B.1.621,3.397441105e-06,"3,217"
Share High,Florida,B.1.621,0.001637899,"3,217"
Share,Florida,Other,0.012587225,"3,217"
Share Low,Florida,Other,0.000582436,"3,217"
Share High,Florida,Other,0.059371654,"3,217"
Share,Florida,P.1,0,"3,217"
Share Low,Florida,P.1,0,"3,217"
Share High,Florida,P.1,0,"3,217"
Share,Florida,P.2,0,"3,217"
Share Low,Florida,P.2,0,"3,217"
Share High,Florida,P.2,0,"3,217"
Share,Georgia,AY.1,0,"1,602"
Share Low,Georgia,AY.1,0,"1,602"
Share High,Georgia,AY.1,0,"1,602"
Share,Georgia,AY.2,0,"1,602"
Share Low,Georgia,AY.2,0,"1,602"
Share High,Georgia,AY.2,0,"1,602"
Share,Georgia,B.1.1.7,0,"1,602"
Share Low,Georgia,B.1.1.7,0,"1,602"
Share High,Georgia,B.1.1.7,0,"1,602"
Share,Georgia,B.1.351,0,"1,602"
Share Low,Georgia,B.1.351,0,"1,602"
Share High,Georgia,B.1.351,0,"1,602"
Share,Georgia,B.1.427/429,0,"1,602"
Share Low,Georgia,B.1.427/429,0,"1,602"
Share High,Georgia,B.1.427/429,0,"1,602"
Share,Georgia,B.1.525,0,"1,602"
Share Low,Georgia,B.1.525,0,"1,602"
Share High,Georgia,B.1.525,0,"1,602"
Share,Georgia,B.1.526,0,"1,602"
Share Low,Georgia,B.1.526,0,"1,602"
Share High,Georgia,B.1.526,0,"1,602"
Share,Georgia,B.1.617.1,0,"1,602"
Share Low,Georgia,B.1.617.1,0,"1,602"
Share High,Georgia,B.1.617.1,0,"1,602"
Share,Georgia,B.1.617.2,0.993476987,"1,602"
Share Low,Georgia,B.1.617.2,0.961157858,"1,602"
Share High,Georgia,B.1.617.2,0.999889255,"1,602"
Share,Georgia,B.1.617.3,0,"1,602"
Share Low,Georgia,B.1.617.3,0,"1,602"
Share High,Georgia,B.1.617.3,0,"1,602"
Share,Georgia,B.1.621,0,"1,602"
Share Low,Georgia,B.1.621,0,"1,602"
Share High,Georgia,B.1.621,0,"1,602"
Share,Georgia,Other,0.006522996,"1,602"
Share Low,Georgia,Other,0.000110730,"1,602"
Share High,Georgia,Other,0.038842157,"1,602"
Share,Georgia,P.1,0,"1,602"
Share Low,Georgia,P.1,0,"1,602"
Share High,Georgia,P.1,0,"1,602"
Share,Georgia,P.2,0,"1,602"
Share Low,Georgia,P.2,0,"1,602"
Share High,Georgia,P.2,0,"1,602"
Share,Guam,AY.1,0,3
Share Low,Guam,AY.1,0,3
Share High,Guam,AY.1,0,3
Share,Guam,AY.2,0,3
Share Low,Guam,AY.2,0,3
Share High,Guam,AY.2,0,3
Share,Guam,B.1.1.7,0,3
Share Low,Guam,B.1.1.7,0,3
Share High,Guam,B.1.1.7,0,3
Share,Guam,B.1.351,0,3
Share Low,Guam,B.1.351,0,3
Share High,Guam,B.1.351,0,3
Share,Guam,B.1.427/429,0,3
Share Low,Guam,B.1.427/429,0,3
Share High,Guam,B.1.427/429,0,3
Share,Guam,B.1.525,0,3
Share Low,Guam,B.1.525,0,3
Share High,Guam,B.1.525,0,3
Share,Guam,B.1.526,0,3
Share Low,Guam,B.1.526,0,3
Share High,Guam,B.1.526,0,3
Share,Guam,B.1.617.1,0,3
Share Low,Guam,B.1.617.1,0,3
Share High,Guam,B.1.617.1,0,3
Share,Guam,B.1.617.2,1,3
Share Low,Guam,B.1.617.2,0,3
Share High,Guam,B.1.617.2,0,3
